[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.003\90.000,	   -1.#IND00,	   -1.#IND00,	    0.000000,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.013292,	 9.062\324.164,	 0.666\103.748,	   73.534673,	  118.675408,	    8.396857,	 -139.583958,	  -45.140735,	 -283.627599
    0.013708,	 9.102\331.207,	 0.817\118.801,	   66.046406,	  147.378040,	    8.284983,	 -147.594066,	  -81.331634,	 -511.021719
    0.014125,	 9.082\339.033,	 0.993\129.959,	   37.399983,	  108.709132,	    8.089204,	 -150.926392,	  -71.309149,	 -448.048587
    0.014542,	 9.038\347.746,	 1.175\138.538,	   55.737226,	   -1.#IND00,	    7.863546,	 -150.792176,	   -1.#IND00,	   -1.#IND00
    0.014958,	 9.016\357.405,	 1.355\145.036,	   70.919452,	   31.667487,	    7.660794,	 -147.631401,	   39.251966,	  246.627370
    0.015375,	 9.071\ 7.972,	 1.532\149.750,	   62.167103,	   99.143145,	    7.538762,	 -141.777683,	  -36.976042,	 -232.327322
    0.015792,	 9.258\19.222,	 1.696\153.504,	   35.814327,	   -1.#IND00,	    7.562005,	 -134.282707,	   -1.#IND00,	   -1.#IND00
    0.016208,	 9.623\30.751,	 1.838\157.053,	   54.520839,	   -1.#IND00,	    7.784919,	 -126.301062,	   -1.#IND00,	   -1.#IND00
    0.016625,	10.190\42.133,	 1.951\160.346,	   66.874073,	   -1.#IND00,	    8.238511,	 -118.212797,	   -1.#IND00,	   -1.#IND00
    0.017042,	10.967\53.004,	 2.035\163.266,	   57.232084,	   -1.#IND00,	    8.932337,	 -110.261553,	   -1.#IND00,	   -1.#IND00
    0.017458,	11.940\63.111,	 2.086\166.076,	   35.229132,	   -1.#IND00,	    9.853648,	 -102.965574,	   -1.#IND00,	   -1.#IND00
    0.017875,	13.069\72.345,	 2.101\169.082,	   52.384265,	   -1.#IND00,	   10.968506,	  -96.736775,	   -1.#IND00,	   -1.#IND00
    0.018292,	14.306\80.731,	 2.076\172.437,	   63.786201,	   -1.#IND00,	   12.230000,	  -91.706357,	   -1.#IND00,	   -1.#IND00
    0.018708,	15.601\88.378,	 2.011\175.993,	   56.279841,	   -1.#IND00,	   13.590438,	  -87.615310,	   -1.#IND00,	   -1.#IND00
    0.019125,	16.911\95.421,	 1.907\179.630,	   39.114340,	   -1.#IND00,	   15.004238,	  -84.209221,	   -1.#IND00,	   -1.#IND00
    0.019542,	18.189\101.999,	 1.770\183.855,	   52.367147,	   -1.#IND00,	   16.418460,	  -81.855282,	   -1.#IND00,	   -1.#IND00
    0.019958,	19.375\108.262,	 1.608\189.346,	   64.068020,	   -1.#IND00,	   17.766879,	  -81.083895,	   -1.#IND00,	   -1.#IND00
    0.020375,	20.408\114.371,	 1.425\196.537,	   61.069556,	   -1.#IND00,	   18.982949,	  -82.166645,	   -1.#IND00,	   -1.#IND00
    0.020792,	21.252\120.466,	 1.233\206.163,	   48.365915,	   -1.#IND00,	   20.019239,	  -85.697022,	   -1.#IND00,	   -1.#IND00
    0.021208,	21.903\126.648,	 1.056\219.570,	   53.964056,	   -1.#IND00,	   20.846870,	  -92.921907,	   -1.#IND00,	   -1.#IND00
    0.021625,	22.373\132.993,	 0.938\238.146,	   61.304175,	   -1.#IND00,	   21.435047,	 -105.153553,	   -1.#IND00,	   -1.#IND00
    0.022042,	22.678\139.567,	 0.927\260.536,	   58.245681,	   52.144641,	   21.751005,	 -120.969336,	    6.101040,	   38.333966
    0.022458,	22.846\146.423,	 1.035\281.652,	   46.227317,	   84.552264,	   21.810515,	 -135.229345,	  -38.324947,	 -240.802742
    0.022875,	22.913\153.583,	 1.233\298.106,	   50.660221,	  111.839556,	   21.679077,	 -144.523356,	  -61.179335,	 -384.401093
    0.023292,	22.913\161.080,	 1.490\309.780,	   58.739558,	  141.244899,	   21.423115,	 -148.699664,	  -82.505340,	 -518.396333
    0.023708,	22.880\168.997,	 1.775\317.996,	   59.330921,	  148.846594,	   21.105171,	 -148.999310,	  -89.515673,	 -562.443551
    0.024125,	22.860\177.411,	 2.065\324.108,	   51.333465,	  105.993442,	   20.795479,	 -146.696301,	  -54.659977,	 -343.438757
    0.024542,	22.916\186.316,	 2.344\328.982,	   51.985461,	   77.271982,	   20.571612,	 -142.666123,	  -25.286521,	 -158.879893
    0.024958,	23.103\195.595,	 2.600\333.072,	   56.171661,	  106.005999,	   20.503101,	 -137.476902,	  -49.834338,	 -313.118373
    0.025375,	23.464\205.081,	 2.826\336.518,	   53.537956,	  103.615260,	   20.637623,	 -131.437173,	  -50.077304,	 -314.644976
    0.025792,	24.023\214.611,	 3.017\339.510,	   50.037061,	   -1.#IND00,	   21.005909,	 -124.899015,	   -1.#IND00,	   -1.#IND00
    0.026208,	24.786\224.028,	 3.164\342.349,	   52.165520,	   -1.#IND00,	   21.622214,	 -118.320894,	   -1.#IND00,	   -1.#IND00
    0.026625,	25.738\233.193,	 3.262\345.133,	   55.798322,	   -1.#IND00,	   22.476628,	 -111.940033,	   -1.#IND00,	   -1.#IND00
    0.027042,	26.853\242.019,	 3.307\347.834,	   53.200864,	   -1.#IND00,	   23.545444,	 -105.814934,	   -1.#IND00,	   -1.#IND00
    0.027458,	28.102\250.468,	 3.299\350.508,	   48.590537,	   -1.#IND00,	   24.803256,	 -100.040079,	   -1.#IND00,	   -1.#IND00
    0.027875,	29.453\258.527,	 3.236\353.288,	   49.760074,	   -1.#IND00,	   26.216428,	  -94.761274,	   -1.#IND00,	   -1.#IND00
    0.028292,	30.852\266.208,	 3.120\356.384,	   54.404906,	   -1.#IND00,	   27.731890,	  -90.176434,	   -1.#IND00,	   -1.#IND00
    0.028708,	32.235\273.548,	 2.952\359.946,	   54.115582,	   -1.#IND00,	   29.282229,	  -86.397398,	   -1.#IND00,	   -1.#IND00
    0.029125,	33.544\280.612,	 2.736\ 4.049,	   50.706291,	   -1.#IND00,	   30.808524,	  -83.436501,	   -1.#IND00,	   -1.#IND00
    0.029542,	34.747\287.465,	 2.478\ 9.010,	   50.198242,	   -1.#IND00,	   32.269084,	  -81.545594,	   -1.#IND00,	   -1.#IND00
    0.029958,	35.818\294.169,	 2.192\15.451,	   53.242320,	   -1.#IND00,	   33.626340,	  -81.281918,	   -1.#IND00,	   -1.#IND00
    0.030375,	36.735\300.791,	 1.894\24.187,	   53.280510,	   -1.#IND00,	   34.840847,	  -83.395840,	   -1.#IND00,	   -1.#IND00
    0.030792,	37.486\307.390,	 1.614\36.396,	   50.506363,	   -1.#IND00,	   35.871904,	  -89.005471,	   -1.#IND00,	   -1.#IND00
    0.031208,	38.071\314.020,	 1.399\53.406,	   49.728010,	   -1.#IND00,	   36.671814,	  -99.385135,	   -1.#IND00,	   -1.#IND00
    0.031625,	38.495\320.732,	 1.316\74.990,	   52.452139,	    9.991271,	   37.179963,	 -114.258389,	   42.460869,	  266.789502
    0.032042,	38.770\327.583,	 1.413\96.971,	   53.206359,	   75.409632,	   37.357005,	 -129.388328,	  -22.203272,	 -139.507273
    0.032458,	38.912\334.635,	 1.666\114.667,	   51.564393,	  104.702073,	   37.246859,	 -140.032307,	  -53.137679,	 -333.873881
    0.032875,	38.958\341.930,	 2.012\127.388,	   50.615789,	  128.406661,	   36.945710,	 -145.457658,	  -77.790872,	 -488.774455
    0.033292,	38.951\349.484,	 2.411\136.252,	   52.059869,	  152.956099,	   36.540238,	 -146.768556,	 -100.896231,	 -633.949702
    0.033708,	38.940\357.297,	 2.826\142.710,	   52.360405,	  139.709630,	   36.114370,	 -145.413203,	  -87.349225,	 -548.831357
    0.034125,	38.974\ 5.363,	 3.217\148.119,	   51.248935,	  102.423496,	   35.757097,	 -142.755387,	  -51.174560,	 -321.539240
    0.034542,	39.102\13.657,	 3.553\153.178,	   48.973187,	  108.585275,	   35.548814,	 -139.521110,	  -59.612088,	 -374.553787
    0.034958,	39.365\22.127,	 3.811\158.083,	   51.900898,	  141.436486,	   35.554041,	 -135.956400,	  -89.535588,	 -562.568679
    0.035375,	39.797\30.702,	 3.980\162.733,	   52.399108,	  107.661623,	   35.816818,	 -132.030480,	  -55.262515,	 -347.224618
    0.035792,	40.419\39.309,	 4.053\167.059,	   51.022798,	   -1.#IND00,	   36.365706,	 -127.749749,	   -1.#IND00,	   -1.#IND00
    0.036208,	41.241\47.872,	 4.030\171.104,	   48.424474,	   -1.#IND00,	   37.211431,	 -123.232650,	   -1.#IND00,	   -1.#IND00
    0.036625,	42.251\56.312,	 3.917\174.585,	   51.529552,	   -1.#IND00,	   38.334126,	 -118.272724,	   -1.#IND00,	   -1.#IND00
    0.037042,	43.417\64.567,	 3.732\177.097,	   52.668755,	   -1.#IND00,	   39.684542,	 -112.530624,	   -1.#IND00,	   -1.#IND00
    0.037458,	44.698\72.597,	 3.501\178.674,	   51.487348,	   -1.#IND00,	   41.196295,	 -106.077353,	   -1.#IND00,	   -1.#IND00
    0.037875,	46.051\80.391,	 3.249\179.666,	   48.602314,	   -1.#IND00,	   42.801881,	  -99.275583,	   -1.#IND00,	   -1.#IND00
    0.038292,	47.432\87.952,	 2.992\180.489,	   51.053936,	   -1.#IND00,	   44.440427,	  -92.537153,	   -1.#IND00,	   -1.#IND00
    0.038708,	48.794\95.300,	 2.738\181.383,	   52.265017,	   -1.#IND00,	   46.055753,	  -86.083203,	   -1.#IND00,	   -1.#IND00
    0.039125,	50.089\102.463,	 2.491\182.351,	   51.489016,	   -1.#IND00,	   47.598205,	  -79.888186,	   -1.#IND00,	   -1.#IND00
    0.039542,	51.282\109.480,	 2.254\183.882,	   48.713556,	   -1.#IND00,	   49.028554,	  -74.402532,	   -1.#IND00,	   -1.#IND00
    0.039958,	52.343\116.390,	 2.025\187.110,	   50.742921,	   -1.#IND00,	   50.318837,	  -70.719779,	   -1.#IND00,	   -1.#IND00
    0.040375,	53.248\123.239,	 1.797\192.537,	   52.088508,	   -1.#IND00,	   51.451085,	  -69.298434,	   -1.#IND00,	   -1.#IND00
    0.040792,	53.979\130.074,	 1.566\200.001,	   51.694130,	   -1.#IND00,	   52.412859,	  -69.927101,	   -1.#IND00,	   -1.#IND00
    0.041208,	54.534\136.940,	 1.342\209.946,	   49.054359,	   -1.#IND00,	   53.191248,	  -73.005790,	   -1.#IND00,	   -1.#IND00
    0.041625,	54.922\143.877,	 1.153\223.679,	   50.595403,	   -1.#IND00,	   53.768894,	  -79.801807,	   -1.#IND00,	   -1.#IND00
    0.042042,	55.165\150.918,	 1.046\242.146,	   51.689991,	   -1.#IND00,	   54.118771,	  -91.227587,	   -1.#IND00,	   -1.#IND00
    0.042458,	55.288\158.098,	 1.049\262.976,	   51.557197,	   -1.#IND00,	   54.238832,	 -104.877376,	   -1.#IND00,	   -1.#IND00
    0.042875,	55.326\165.446,	 1.150\282.092,	   49.261538,	   -1.#IND00,	   54.175817,	 -116.645890,	   -1.#IND00,	   -1.#IND00
    0.043292,	55.322\172.975,	 1.345\296.864,	   50.641403,	   63.765084,	   53.977284,	 -123.888771,	  -13.123681,	  -82.458518
    0.043708,	55.325\180.690,	 1.620\306.870,	   51.576467,	   99.348226,	   53.704362,	 -126.180353,	  -47.771758,	 -300.158805
    0.044125,	55.381\188.583,	 1.938\313.826,	   50.256349,	  109.693993,	   53.442617,	 -125.243061,	  -59.437644,	 -373.457726
    0.044542,	55.537\196.635,	 2.266\319.335,	   49.105403,	   75.383237,	   53.271585,	 -122.700745,	  -26.277835,	 -165.108502
    0.044958,	55.836\204.809,	 2.584\324.106,	   50.507350,	   48.301115,	   53.251568,	 -119.297041,	    2.206235,	   13.862183
    0.045375,	56.304\213.055,	 2.889\328.134,	   51.661626,	   -1.#IND00,	   53.415305,	 -115.078626,	   -1.#IND00,	   -1.#IND00
    0.045792,	56.958\221.318,	 3.181\331.342,	   50.477756,	   -1.#IND00,	   53.776848,	 -110.024579,	   -1.#IND00,	   -1.#IND00
    0.046208,	57.801\229.545,	 3.451\334.180,	   49.129702,	   -1.#IND00,	   54.350230,	 -104.635427,	   -1.#IND00,	   -1.#IND00
    0.046625,	58.822\237.688,	 3.686\336.932,	   50.306879,	   -1.#IND00,	   55.136047,	  -99.243883,	   -1.#IND00,	   -1.#IND00
    0.047042,	59.996\245.705,	 3.888\339.380,	   51.514921,	   -1.#IND00,	   56.108337,	  -93.674724,	   -1.#IND00,	   -1.#IND00
    0.047458,	61.284\253.568,	 4.056\341.478,	   50.529871,	   -1.#IND00,	   57.228006,	  -87.909724,	   -1.#IND00,	   -1.#IND00
    0.047875,	62.644\261.263,	 4.189\343.466,	   49.230314,	   -1.#IND00,	   58.454721,	  -82.202241,	   -1.#IND00,	   -1.#IND00
    0.048292,	64.028\268.790,	 4.278\345.631,	   50.204948,	   -1.#IND00,	   59.750753,	  -76.840736,	   -1.#IND00,	   -1.#IND00
    0.048708,	65.391\276.158,	 4.314\348.106,	   51.355398,	   -1.#IND00,	   61.076886,	  -71.947890,	   -1.#IND00,	   -1.#IND00
    0.049125,	66.685\283.389,	 4.296\350.661,	   50.603548,	   -1.#IND00,	   62.388551,	  -67.272557,	   -1.#IND00,	   -1.#IND00
    0.049542,	67.869\290.507,	 4.225\353.161,	   49.395435,	   -1.#IND00,	   63.644614,	  -62.653836,	   -1.#IND00,	   -1.#IND00
    0.049958,	68.916\297.545,	 4.102\355.893,	   50.136353,	   -1.#IND00,	   64.814027,	  -58.347512,	   -1.#IND00,	   -1.#IND00
    0.050375,	69.804\304.536,	 3.929\359.050,	   51.162929,	   -1.#IND00,	   65.875109,	  -54.514169,	   -1.#IND00,	   -1.#IND00
    0.050792,	70.520\311.514,	 3.707\ 2.628,	   50.549016,	   -1.#IND00,	   66.813278,	  -51.113907,	   -1.#IND00,	   -1.#IND00
    0.051208,	71.061\318.515,	 3.440\ 6.729,	   49.503792,	   -1.#IND00,	   67.620285,	  -48.214589,	   -1.#IND00,	   -1.#IND00
    0.051625,	71.435\325.571,	 3.139\11.664,	   50.180421,	   -1.#IND00,	   68.296274,	  -46.092894,	   -1.#IND00,	   -1.#IND00
    0.052042,	71.665\332.712,	 2.819\18.103,	   51.064390,	   -1.#IND00,	   68.846340,	  -45.391493,	   -1.#IND00,	   -1.#IND00
    0.052458,	71.778\339.963,	 2.498\26.776,	   50.492743,	   -1.#IND00,	   69.280137,	  -46.813119,	   -1.#IND00,	   -1.#IND00
    0.052875,	71.811\347.344,	 2.197\38.156,	   49.585403,	   -1.#IND00,	   69.613947,	  -50.811592,	   -1.#IND00,	   -1.#IND00
    0.053292,	71.809\354.868,	 1.959\52.912,	   50.232103,	   -1.#IND00,	   69.849179,	  -58.044084,	   -1.#IND00,	   -1.#IND00
    0.053708,	71.818\ 2.535,	 1.852\71.029,	   51.011190,	   -1.#IND00,	   69.965170,	  -68.493486,	   -1.#IND00,	   -1.#IND00
    0.054125,	71.886\10.338,	 1.924\90.109,	   49.438430,	   89.544987,	   69.961405,	  -79.771138,	  -40.106556,	 -251.996921
    0.054542,	72.058\18.258,	 2.167\106.889,	   49.594258,	  107.336881,	   69.890626,	  -88.631139,	  -57.742623,	 -362.807594
    0.054958,	72.372\26.269,	 2.530\120.057,	   50.147945,	   72.659038,	   69.842610,	  -93.788015,	  -22.511093,	 -141.441366
    0.055375,	72.857\34.335,	 2.963\129.998,	   50.949673,	   61.641123,	   69.894137,	  -95.662556,	  -10.691450,	  -67.176363
    0.055792,	73.527\42.415,	 3.438\137.423,	   49.519978,	   75.511554,	   70.089196,	  -95.008108,	  -25.991576,	 -163.309888
    0.056208,	74.384\50.468,	 3.925\143.173,	   49.639355,	   31.051428,	   70.458747,	  -92.704949,	   18.587926,	  116.791383
    0.056625,	75.415\58.457,	 4.396\147.951,	   50.097732,	   -1.#IND00,	   71.018908,	  -89.493616,	   -1.#IND00,	   -1.#IND00
    0.057042,	76.596\66.351,	 4.836\152.041,	   50.876196,	   -1.#IND00,	   71.760189,	  -85.689794,	   -1.#IND00,	   -1.#IND00
    0.057458,	77.889\74.126,	 5.233\155.571,	   49.576155,	   -1.#IND00,	   72.655881,	  -81.444905,	   -1.#IND00,	   -1.#IND00
    0.057875,	79.250\81.771,	 5.579\158.673,	   49.709592,	   -1.#IND00,	   73.670768,	  -76.902671,	   -1.#IND00,	   -1.#IND00
    0.058292,	80.633\89.283,	 5.866\161.507,	   50.083893,	   -1.#IND00,	   74.767800,	  -72.223412,	   -1.#IND00,	   -1.#IND00
    0.058708,	81.993\96.670,	 6.082\164.254,	   50.767299,	   -1.#IND00,	   75.910947,	  -67.583509,	   -1.#IND00,	   -1.#IND00
    0.059125,	83.284\103.946,	 6.222\166.951,	   49.588154,	   -1.#IND00,	   77.061648,	  -63.004271,	   -1.#IND00,	   -1.#IND00
    0.059542,	84.463\111.132,	 6.282\169.596,	   49.842241,	   -1.#IND00,	   78.180918,	  -58.463351,	   -1.#IND00,	   -1.#IND00
    0.059958,	85.483\118.260,	 6.257\172.463,	   50.675627,	   -1.#IND00,	   79.226206,	  -54.203609,	   -1.#IND00,	   -1.#IND00
    0.060375,	86.298\125.371,	 6.139\175.840,	   52.098270,	   -1.#IND00,	   80.158607,	  -50.469174,	   -1.#IND00,	   -1.#IND00
    0.060792,	86.890\132.510,	 5.923\179.741,	   51.057143,	   -1.#IND00,	   80.966621,	  -47.231463,	   -1.#IND00,	   -1.#IND00
    0.061208,	87.277\139.708,	 5.609\184.090,	   50.268823,	   -1.#IND00,	   81.667516,	  -44.382223,	   -1.#IND00,	   -1.#IND00
    0.061625,	87.496\146.985,	 5.206\188.873,	   50.011192,	   -1.#IND00,	   82.290728,	  -41.887430,	   -1.#IND00,	   -1.#IND00
    0.062042,	87.593\154.353,	 4.732\194.306,	   50.990280,	   -1.#IND00,	   82.861102,	  -39.952718,	   -1.#IND00,	   -1.#IND00
    0.062458,	87.611\161.817,	 4.213\200.742,	   49.980971,	   -1.#IND00,	   83.398358,	  -38.924409,	   -1.#IND00,	   -1.#IND00
    0.062875,	87.595\169.373,	 3.671\208.429,	   49.167370,	   -1.#IND00,	   83.924462,	  -39.056555,	   -1.#IND00,	   -1.#IND00
    0.063292,	87.584\177.013,	 3.145\217.987,	   49.019072,	   -1.#IND00,	   84.438950,	  -40.974331,	   -1.#IND00,	   -1.#IND00
    0.063708,	87.612\184.741,	 2.705\230.597,	   50.916199,	   -1.#IND00,	   84.907433,	  -45.855705,	   -1.#IND00,	   -1.#IND00
    0.064125,	87.720\192.561,	 2.428\246.883,	   49.122128,	   56.277433,	   85.291327,	  -54.321979,	   -7.155305,	  -44.958105
    0.064542,	87.943\200.457,	 2.375\265.424,	   48.540999,	   91.728671,	   85.568612,	  -64.967416,	  -43.187671,	 -271.356138
    0.064958,	88.303\208.394,	 2.546\283.033,	   49.440341,	   88.133203,	   85.757647,	  -74.639297,	  -38.692863,	 -243.114422
    0.065375,	88.797\216.332,	 2.891\297.433,	   52.037817,	   84.677685,	   85.906052,	  -81.101102,	  -32.639868,	 -205.082333
    0.065792,	89.413\224.241,	 3.361\308.186,	   50.199951,	   95.448254,	   86.051788,	  -83.944414,	  -45.248302,	 -284.303463
    0.066208,	90.133\232.101,	 3.905\316.062,	   49.034858,	   83.964380,	   86.228065,	  -83.960295,	  -34.929522,	 -219.468658
    0.066625,	90.930\239.895,	 4.468\322.269,	   49.693095,	   -1.#IND00,	   86.461375,	  -82.373943,	   -1.#IND00,	   -1.#IND00
    0.067042,	91.774\247.615,	 5.017\327.498,	   52.129222,	   -1.#IND00,	   86.757069,	  -79.883580,	   -1.#IND00,	   -1.#IND00
    0.067458,	92.643\255.258,	 5.534\331.913,	   49.943738,	   -1.#IND00,	   87.109365,	  -76.655292,	   -1.#IND00,	   -1.#IND00
    0.067875,	93.517\262.826,	 6.009\335.627,	   48.553278,	   -1.#IND00,	   87.507164,	  -72.800988,	   -1.#IND00,	   -1.#IND00
    0.068292,	94.360\270.323,	 6.431\338.847,	   49.519519,	   -1.#IND00,	   87.928673,	  -68.524167,	   -1.#IND00,	   -1.#IND00
    0.068708,	95.129\277.759,	 6.785\341.854,	   52.485128,	   -1.#IND00,	   88.344793,	  -64.094657,	   -1.#IND00,	   -1.#IND00
    0.069125,	95.790\285.151,	 7.059\344.702,	   50.616258,	   -1.#IND00,	   88.730737,	  -59.550736,	   -1.#IND00,	   -1.#IND00
    0.069542,	96.330\292.517,	 7.253\347.237,	   48.760257,	   -1.#IND00,	   89.077493,	  -54.719629,	   -1.#IND00,	   -1.#IND00
    0.069958,	96.753\299.872,	 7.366\349.573,	   49.130665,	   -1.#IND00,	   89.387018,	  -49.700532,	   -1.#IND00,	   -1.#IND00
    0.070375,	97.063\307.233,	 7.396\352.018,	   52.036521,	   -1.#IND00,	   89.666646,	  -44.785126,	   -1.#IND00,	   -1.#IND00
    0.070792,	97.268\314.613,	 7.335\354.700,	   50.303459,	   -1.#IND00,	   89.933275,	  -40.087169,	   -1.#IND00,	   -1.#IND00
    0.071208,	97.387\322.023,	 7.178\357.590,	   48.392967,	   -1.#IND00,	   90.209454,	  -35.566292,	   -1.#IND00,	   -1.#IND00
    0.071625,	97.440\329.471,	 6.925\ 0.617,	   48.699593,	   -1.#IND00,	   90.515353,	  -31.146798,	   -1.#IND00,	   -1.#IND00
    0.072042,	97.446\336.962,	 6.583\ 3.885,	   51.765206,	   -1.#IND00,	   90.863114,	  -26.922579,	   -1.#IND00,	   -1.#IND00
    0.072458,	97.425\344.507,	 6.164\ 7.712,	   50.356212,	   -1.#IND00,	   91.260748,	  -23.205414,	   -1.#IND00,	   -1.#IND00
    0.072875,	97.402\352.105,	 5.676\12.189,	   48.432294,	   -1.#IND00,	   91.725345,	  -20.083529,	   -1.#IND00,	   -1.#IND00
    0.073292,	97.400\359.746,	 5.124\16.849,	   48.241295,	   -1.#IND00,	   92.276906,	  -17.102590,	   -1.#IND00,	   -1.#IND00
    0.073708,	97.438\ 7.416,	 4.535\21.783,	   51.064192,	   -1.#IND00,	   92.902692,	  -14.366929,	   -1.#IND00,	   -1.#IND00
    0.074125,	97.523\15.104,	 3.970\28.295,	   50.894131,	   -1.#IND00,	   93.553631,	  -13.191280,	   -1.#IND00,	   -1.#IND00
    0.074542,	97.662\22.799,	 3.485\38.002,	   48.758492,	   11.533654,	   94.176866,	  -15.203644,	   37.224838,	  233.890549
