[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.003\90.000,	 0.003\90.000,	   -1.#IND00,	   -1.#IND00,	    0.000000,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.076208,	98.639\53.438,	 3.863\106.314,	   51.365907,	   62.965112,	   94.776176,	  -52.875138,	  -11.599205,	  -72.879954
    0.076625,	98.932\61.033,	 4.711\119.517,	   50.803044,	   48.983949,	   94.220902,	  -58.484097,	    1.819095,	   11.429711
    0.077042,	99.206\68.595,	 5.645\130.133,	   50.309284,	   25.970031,	   93.560862,	  -61.538272,	   24.339253,	  152.928032
    0.077458,	99.441\76.128,	 6.599\138.844,	   49.933997,	   -1.#IND00,	   92.841820,	  -62.715677,	   -1.#IND00,	   -1.#IND00
    0.077875,	99.625\83.640,	 7.542\145.913,	   49.761101,	   -1.#IND00,	   92.082519,	  -62.272886,	   -1.#IND00,	   -1.#IND00
    0.078292,	99.754\91.139,	 8.441\151.634,	   49.783953,	   -1.#IND00,	   91.312687,	  -60.494942,	   -1.#IND00,	   -1.#IND00
    0.078708,	99.826\98.632,	 9.246\156.512,	   49.838117,	   -1.#IND00,	   90.579831,	  -57.879877,	   -1.#IND00,	   -1.#IND00
    0.079125,	99.839\106.130,	 9.903\161.022,	   50.176058,	   -1.#IND00,	   89.935946,	  -54.892018,	   -1.#IND00,	   -1.#IND00
    0.079542,	99.802\113.639,	10.392\165.088,	   50.001934,	   -1.#IND00,	   89.410067,	  -51.448202,	   -1.#IND00,	   -1.#IND00
    0.079958,	99.744\121.160,	10.725\168.371,	   49.861958,	   -1.#IND00,	   89.018611,	  -47.211757,	   -1.#IND00,	   -1.#IND00
    0.080375,	99.697\128.681,	10.908\171.111,	   49.830908,	   -1.#IND00,	   88.789493,	  -42.429432,	   -1.#IND00,	   -1.#IND00
    0.080792,	99.678\136.193,	10.932\173.849,	   49.884203,	   -1.#IND00,	   88.745373,	  -37.655992,	   -1.#IND00,	   -1.#IND00
    0.081208,	99.679\143.692,	10.790\176.800,	   49.999917,	   -1.#IND00,	   88.888731,	  -33.107603,	   -1.#IND00,	   -1.#IND00
    0.081625,	99.688\151.182,	10.479\179.908,	   50.140962,	   -1.#IND00,	   89.209200,	  -28.725717,	   -1.#IND00,	   -1.#IND00
    0.082042,	99.699\158.667,	10.009\183.093,	   50.190965,	   -1.#IND00,	   89.689672,	  -24.425695,	   -1.#IND00,	   -1.#IND00
    0.082458,	99.704\166.153,	 9.398\186.797,	   50.053735,	   -1.#IND00,	   90.306423,	  -20.643583,	   -1.#IND00,	   -1.#IND00
    0.082875,	99.705\173.653,	 8.664\191.709,	   50.016008,	   -1.#IND00,	   91.040501,	  -18.056166,	   -1.#IND00,	   -1.#IND00
    0.083292,	99.705\181.170,	 7.813\197.800,	   49.981363,	   18.352469,	   91.892531,	  -16.630163,	   31.628894,	  198.730199
    0.083708,	99.711\188.692,	 6.866\204.981,	   49.972582,	   26.806421,	   92.845244,	  -16.289345,	   23.166161,	  145.557280
    0.084125,	99.717\196.203,	 5.904\214.141,	   49.959726,	   32.476388,	   93.812589,	  -17.937161,	   17.483338,	  109.851050
    0.084542,	99.714\203.699,	 5.059\226.834,	   49.970634,	   38.437214,	   94.654721,	  -23.134674,	   11.533420,	   72.466613
    0.084958,	99.702\211.189,	 4.505\244.228,	   50.028064,	   43.837259,	   95.197762,	  -33.039704,	    6.190804,	   38.897971
    0.085375,	99.691\218.680,	 4.384\264.895,	   50.052025,	   47.391145,	   95.307244,	  -46.214427,	    2.660880,	   16.718799
    0.085792,	99.683\226.176,	 4.720\284.898,	   50.034479,	   49.937063,	   94.963081,	  -58.722043,	    0.097416,	    0.612082
    0.086208,	99.682\233.676,	 5.471\300.967,	   49.984860,	   53.450919,	   94.211214,	  -67.291218,	   -3.466059,	  -21.777891
    0.086625,	99.691\241.178,	 6.499\312.556,	   49.951869,	   49.353048,	   93.192124,	  -71.377478,	    0.598822,	    3.762507
    0.087042,	99.710\248.683,	 7.625\321.129,	   49.969738,	   31.790136,	   92.084851,	  -72.446007,	   18.179602,	  114.225804
    0.087458,	99.725\256.185,	 8.737\327.870,	   49.984909,	   -1.#IND00,	   90.987764,	  -71.685483,	   -1.#IND00,	   -1.#IND00
    0.087875,	99.722\263.685,	 9.782\333.285,	   49.983275,	   -1.#IND00,	   89.939966,	  -69.600810,	   -1.#IND00,	   -1.#IND00
    0.088292,	99.703\271.185,	10.735\337.579,	   50.021686,	   -1.#IND00,	   88.968039,	  -66.393842,	   -1.#IND00,	   -1.#IND00
    0.088708,	99.687\278.686,	11.580\340.996,	   50.051440,	   -1.#IND00,	   88.106762,	  -62.309608,	   -1.#IND00,	   -1.#IND00
    0.089125,	99.684\286.187,	12.278\344.065,	   49.960792,	   -1.#IND00,	   87.405516,	  -57.877917,	   -1.#IND00,	   -1.#IND00
    0.089542,	99.689\293.686,	12.794\347.061,	   50.007986,	   -1.#IND00,	   86.894228,	  -53.375597,	   -1.#IND00,	   -1.#IND00
    0.089958,	99.695\301.184,	13.119\349.847,	   50.038000,	   -1.#IND00,	   86.575411,	  -48.663580,	   -1.#IND00,	   -1.#IND00
    0.090375,	99.701\308.681,	13.249\352.461,	   50.052352,	   -1.#IND00,	   86.451680,	  -43.779974,	   -1.#IND00,	   -1.#IND00
    0.090792,	99.706\316.178,	13.178\355.131,	   50.028091,	   -1.#IND00,	   86.528508,	  -38.953539,	   -1.#IND00,	   -1.#IND00
    0.091208,	99.707\323.677,	12.898\358.022,	   49.982882,	   -1.#IND00,	   86.808437,	  -34.345289,	   -1.#IND00,	   -1.#IND00
    0.091625,	99.702\331.181,	12.411\ 1.203,	   49.965958,	   -1.#IND00,	   87.291478,	  -30.021418,	   -1.#IND00,	   -1.#IND00
    0.092042,	99.698\338.689,	11.725\ 4.582,	   49.966021,	   -1.#IND00,	   87.972291,	  -25.893053,	   -1.#IND00,	   -1.#IND00
    0.092458,	99.696\346.191,	10.867\ 8.268,	   49.985506,	   -1.#IND00,	   88.829626,	  -22.077080,	   -1.#IND00,	   -1.#IND00
    0.092875,	99.697\353.688,	 9.873\12.805,	   49.996647,	   -1.#IND00,	   89.824549,	  -19.117096,	   -1.#IND00,	   -1.#IND00
    0.093292,	99.697\ 1.183,	 8.774\18.616,	   50.003882,	   -1.#IND00,	   90.922458,	  -17.432459,	   -1.#IND00,	   -1.#IND00
    0.093708,	99.696\ 8.681,	 7.617\26.159,	   50.019838,	   -1.#IND00,	   92.078828,	  -17.478226,	   -1.#IND00,	   -1.#IND00
    0.094125,	99.696\16.180,	 6.501\36.586,	   50.013245,	   -1.#IND00,	   93.194885,	  -20.405931,	   -1.#IND00,	   -1.#IND00
    0.094542,	99.696\23.681,	 5.593\51.484,	   49.988283,	   11.254044,	   94.103053,	  -27.803461,	   38.734239,	  243.374397
    0.094958,	99.698\31.182,	 5.142\71.470,	   49.990483,	   23.315975,	   94.555559,	  -40.287747,	   26.674508,	  167.600874
    0.095375,	99.702\38.685,	 5.348\93.421,	   49.997358,	   30.624441,	   94.353827,	  -54.736328,	   19.372918,	  121.723630
    0.095792,	99.706\46.187,	 6.157\112.443,	   49.996039,	   36.425813,	   93.548754,	  -66.256573,	   13.570225,	   85.264240
    0.096208,	99.704\53.686,	 7.381\126.722,	   50.002426,	   42.577270,	   92.323111,	  -73.035886,	    7.425156,	   46.653633
    0.096625,	99.698\61.184,	 8.828\137.046,	   50.000206,	   45.736230,	   90.870208,	  -75.862116,	    4.263975,	   26.791347
    0.097042,	99.693\68.683,	10.324\144.857,	   50.013252,	   26.512248,	   89.369334,	  -76.174080,	   23.501005,	  147.661164
    0.097458,	99.694\76.183,	11.754\151.101,	   50.016905,	   -1.#IND00,	   87.939772,	  -74.917741,	   -1.#IND00,	   -1.#IND00
    0.097875,	99.697\83.683,	13.043\156.268,	   49.991693,	   -1.#IND00,	   86.654600,	  -72.584593,	   -1.#IND00,	   -1.#IND00
    0.098292,	99.699\91.183,	14.139\160.623,	   49.983778,	   -1.#IND00,	   85.560658,	  -69.439785,	   -1.#IND00,	   -1.#IND00
    0.098708,	99.700\98.683,	15.011\164.322,	   49.992893,	   -1.#IND00,	   84.689205,	  -65.638990,	   -1.#IND00,	   -1.#IND00
    0.099125,	99.702\106.183,	15.630\167.641,	   50.005056,	   -1.#IND00,	   84.072653,	  -61.457792,	   -1.#IND00,	   -1.#IND00
    0.099542,	99.703\113.683,	15.971\170.780,	   49.995404,	   -1.#IND00,	   83.732260,	  -57.097077,	   -1.#IND00,	   -1.#IND00
    0.099958,	99.700\121.184,	16.032\173.691,	   49.984007,	   -1.#IND00,	   83.668225,	  -52.506844,	   -1.#IND00,	   -1.#IND00
    0.100375,	99.697\128.685,	15.825\176.432,	   49.991031,	   -1.#IND00,	   83.872110,	  -47.747066,	   -1.#IND00,	   -1.#IND00
    0.100792,	99.696\136.186,	15.363\179.241,	   50.001351,	   -1.#IND00,	   84.333179,	  -43.054756,	   -1.#IND00,	   -1.#IND00
    0.101208,	99.698\143.685,	14.659\182.326,	   50.000549,	   -1.#IND00,	   85.038694,	  -38.641364,	   -1.#IND00,	   -1.#IND00
    0.101625,	99.700\151.183,	13.728\185.884,	   50.007553,	   -1.#IND00,	   85.971139,	  -34.701612,	   -1.#IND00,	   -1.#IND00
    0.102042,	99.700\158.682,	12.592\190.032,	   50.010753,	   -1.#IND00,	   87.107889,	  -31.349795,	   -1.#IND00,	   -1.#IND00
    0.102458,	99.699\166.183,	11.289\195.027,	   50.002641,	   -1.#IND00,	   88.410787,	  -28.844013,	   -1.#IND00,	   -1.#IND00
    0.102875,	99.699\173.683,	 9.885\201.546,	   49.998790,	   -1.#IND00,	   89.814121,	  -27.863155,	   -1.#IND00,	   -1.#IND00
    0.103292,	99.699\181.183,	 8.459\210.394,	   49.991799,	   -1.#IND00,	   91.240350,	  -29.210672,	   -1.#IND00,	   -1.#IND00
    0.103708,	99.700\188.684,	 7.122\222.590,	   49.999340,	   -1.#IND00,	   92.578122,	  -33.905653,	   -1.#IND00,	   -1.#IND00
    0.104125,	99.700\196.185,	 6.084\239.534,	   50.004859,	   -1.#IND00,	   93.616568,	  -43.349073,	   -1.#IND00,	   -1.#IND00
    0.104542,	99.700\203.685,	 5.636\261.122,	   49.996952,	   -1.#IND00,	   94.064196,	  -57.436986,	   -1.#IND00,	   -1.#IND00
    0.104958,	99.698\211.183,	 5.972\283.187,	   49.999314,	   18.587342,	   93.726238,	  -72.003317,	   31.411972,	  197.367236
    0.105375,	99.697\218.683,	 6.970\300.922,	   50.003705,	   28.755151,	   92.726713,	  -82.239262,	   21.248554,	  133.508598
    0.105792,	99.698\226.183,	 8.326\313.705,	   50.002892,	   35.952820,	   91.371608,	  -87.522302,	   14.050072,	   88.279202
    0.106208,	99.699\233.684,	 9.822\322.843,	   50.002188,	   42.698251,	   89.876942,	  -89.159298,	    7.303937,	   45.891988
    0.106625,	99.700\241.184,	11.334\329.509,	   49.991088,	   37.339567,	   88.365997,	  -88.325411,	   12.651520,	   79.491846
    0.107042,	99.699\248.684,	12.763\334.665,	   49.994484,	   -1.#IND00,	   86.936105,	  -85.981694,	   -1.#IND00,	   -1.#IND00
    0.107458,	99.700\256.184,	14.043\338.900,	   50.006748,	   -1.#IND00,	   85.656878,	  -82.715888,	   -1.#IND00,	   -1.#IND00
    0.107875,	99.700\263.684,	15.125\342.521,	   50.001390,	   -1.#IND00,	   84.575284,	  -78.837792,	   -1.#IND00,	   -1.#IND00
    0.108292,	99.700\271.184,	15.977\345.706,	   49.998646,	   -1.#IND00,	   83.722297,	  -74.521827,	   -1.#IND00,	   -1.#IND00
    0.108708,	99.698\278.684,	16.583\348.524,	   50.001697,	   -1.#IND00,	   83.114445,	  -69.839809,	   -1.#IND00,	   -1.#IND00
    0.109125,	99.697\286.184,	16.930\351.155,	   49.999593,	   -1.#IND00,	   82.767576,	  -64.971228,	   -1.#IND00,	   -1.#IND00
    0.109542,	99.699\293.684,	17.002\353.809,	   50.003815,	   -1.#IND00,	   82.696627,	  -60.124943,	   -1.#IND00,	   -1.#IND00
    0.109958,	99.700\301.183,	16.793\356.517,	   50.000450,	   -1.#IND00,	   82.906526,	  -55.333931,	   -1.#IND00,	   -1.#IND00
    0.110375,	99.700\308.683,	16.308\359.322,	   50.001323,	   -1.#IND00,	   83.392011,	  -50.638478,	   -1.#IND00,	   -1.#IND00
    0.110792,	99.699\316.184,	15.558\ 2.353,	   50.003374,	   -1.#IND00,	   84.140549,	  -46.169716,	   -1.#IND00,	   -1.#IND00
    0.111208,	99.699\323.684,	14.565\ 5.764,	   49.997450,	   -1.#IND00,	   85.133600,	  -42.080280,	   -1.#IND00,	   -1.#IND00
    0.111625,	99.699\331.183,	13.356\ 9.796,	   49.996610,	   -1.#IND00,	   86.342878,	  -38.612376,	   -1.#IND00,	   -1.#IND00
    0.112042,	99.699\338.684,	11.967\14.713,	   49.998907,	   -1.#IND00,	   87.731610,	  -36.029780,	   -1.#IND00,	   -1.#IND00
    0.112458,	99.699\346.184,	10.452\20.907,	   50.000197,	   -1.#IND00,	   89.246638,	  -34.723238,	   -1.#IND00,	   -1.#IND00
    0.112875,	99.699\353.684,	 8.906\29.279,	   50.002827,	   -1.#IND00,	   90.793257,	  -35.595172,	   -1.#IND00,	   -1.#IND00
    0.113292,	99.699\ 1.183,	 7.469\41.206,	   49.997337,	   -1.#IND00,	   92.229542,	  -40.022479,	   -1.#IND00,	   -1.#IND00
    0.113708,	99.699\ 8.683,	 6.355\58.166,	   49.999211,	   -1.#IND00,	   93.344019,	  -49.482983,	   -1.#IND00,	   -1.#IND00
    0.114125,	99.699\16.183,	 5.862\80.120,	   50.004263,	   -1.#IND00,	   93.836831,	  -63.936242,	   -1.#IND00,	   -1.#IND00
    0.114542,	99.699\23.684,	 6.192\102.812,	   49.998799,	   -1.#IND00,	   93.507225,	  -79.128221,	   -1.#IND00,	   -1.#IND00
    0.114958,	99.699\31.184,	 7.231\121.136,	   49.997718,	    4.232587,	   92.468713,	  -89.951769,	   45.765131,	  287.550796
    0.115375,	99.699\38.684,	 8.689\134.117,	   50.000175,	   22.127164,	   91.009623,	  -95.433076,	   27.873011,	  175.131293
    0.115792,	99.699\46.184,	10.310\143.271,	   49.999769,	   31.532822,	   89.388450,	  -97.087827,	   18.466947,	  116.031249
    0.116208,	99.699\53.684,	11.936\150.013,	   50.004389,	   39.647016,	   87.763633,	  -96.328776,	   10.357373,	   65.077294
    0.116625,	99.699\61.184,	13.476\155.158,	   49.999166,	   17.876914,	   86.222971,	  -93.974183,	   32.122252,	  201.830057
    0.117042,	99.699\68.684,	14.867\159.276,	   49.996611,	   -1.#IND00,	   84.831284,	  -90.592475,	   -1.#IND00,	   -1.#IND00
    0.117458,	99.698\76.184,	16.060\162.745,	   50.002790,	   -1.#IND00,	   83.638387,	  -86.561207,	   -1.#IND00,	   -1.#IND00
    0.117875,	99.699\83.684,	17.016\165.805,	   50.000934,	   -1.#IND00,	   82.682462,	  -82.121472,	   -1.#IND00,	   -1.#IND00
    0.118292,	99.700\91.184,	17.707\168.629,	   49.998428,	   -1.#IND00,	   81.992867,	  -77.445172,	   -1.#IND00,	   -1.#IND00
    0.118708,	99.699\98.684,	18.113\171.278,	   49.999675,	   -1.#IND00,	   81.586355,	  -72.594666,	   -1.#IND00,	   -1.#IND00
    0.119125,	99.699\106.184,	18.227\173.831,	   49.999073,	   -1.#IND00,	   81.472225,	  -67.647232,	   -1.#IND00,	   -1.#IND00
    0.119542,	99.699\113.684,	18.043\176.429,	   50.001381,	   -1.#IND00,	   81.655883,	  -62.745164,	   -1.#IND00,	   -1.#IND00
    0.119958,	99.699\121.184,	17.563\179.152,	   49.998326,	   -1.#IND00,	   82.136019,	  -57.968821,	   -1.#IND00,	   -1.#IND00
    0.120375,	99.699\128.684,	16.797\182.074,	   49.998079,	   -1.#IND00,	   82.901989,	  -53.390095,	   -1.#IND00,	   -1.#IND00
    0.120792,	99.699\136.184,	15.765\185.328,	   50.001937,	   -1.#IND00,	   83.933635,	  -49.143962,	   -1.#IND00,	   -1.#IND00
    0.121208,	99.699\143.684,	14.496\189.098,	   50.000213,	   -1.#IND00,	   85.202347,	  -45.414451,	   -1.#IND00,	   -1.#IND00
    0.121625,	99.699\151.184,	13.032\193.710,	   49.999857,	   -1.#IND00,	   86.666665,	  -42.526509,	   -1.#IND00,	   -1.#IND00
    0.122042,	99.699\158.683,	11.428\199.636,	   50.001171,	   -1.#IND00,	   88.271059,	  -40.952677,	   -1.#IND00,	   -1.#IND00
    0.122458,	99.699\166.184,	 9.761\207.558,	   49.999615,	   -1.#IND00,	   89.938284,	  -41.374843,	   -1.#IND00,	   -1.#IND00
    0.122875,	99.699\173.684,	 8.165\218.709,	   50.001960,	   -1.#IND00,	   91.534168,	  -45.024807,	   -1.#IND00,	   -1.#IND00
    0.123292,	99.699\181.184,	 6.866\234.787,	   49.998724,	   -1.#IND00,	   92.832777,	  -53.603431,	   -1.#IND00,	   -1.#IND00
    0.123708,	99.699\188.684,	 6.188\256.368,	   49.998033,	   -1.#IND00,	   93.510857,	  -67.683987,	   -1.#IND00,	   -1.#IND00
    0.124125,	99.699\196.183,	 6.402\279.766,	   50.001852,	   -1.#IND00,	   93.297127,	  -83.583026,	   -1.#IND00,	   -1.#IND00
    0.124542,	99.699\203.684,	 7.431\299.220,	   50.000354,	   -1.#IND00,	   92.268356,	  -95.535958,	   -1.#IND00,	   -1.#IND00
    0.124958,	99.699\211.184,	 8.954\313.091,	   49.999563,	   -1.#IND00,	   90.744837,	 -101.907088,	   -1.#IND00,	   -1.#IND00
    0.125375,	99.699\218.684,	10.697\322.703,	   50.000432,	   12.933827,	   89.001833,	 -104.019440,	   37.066605,	  232.896343
    0.125792,	99.699\226.183,	12.476\329.627,	   49.998184,	   25.860423,	   87.223202,	 -103.443881,	   24.137760,	  151.662020
    0.126208,	99.699\233.684,	14.173\334.913,	   50.002407,	   29.796824,	   85.525679,	 -101.229328,	   20.205584,	  126.955424
    0.126625,	99.699\241.184,	15.718\339.135,	   50.000391,	   18.301652,	   83.981757,	  -97.950915,	   31.698739,	  199.169048
    0.127042,	99.699\248.684,	17.055\342.658,	   49.997297,	   -1.#IND00,	   82.644378,	  -93.974634,	   -1.#IND00,	   -1.#IND00
    0.127458,	99.699\256.184,	18.145\345.721,	   50.000956,	   -1.#IND00,	   81.553467,	  -89.537634,	   -1.#IND00,	   -1.#IND00
    0.127875,	99.699\263.684,	18.959\348.486,	   50.000729,	    4.843959,	   80.739407,	  -84.802509,	   45.156770,	  283.728348
    0.128292,	99.699\271.184,	19.473\351.095,	   49.999696,	   18.913483,	   80.225952,	  -79.911838,	   31.086213,	  195.320436
    0.128708,	99.699\278.684,	19.672\353.624,	   50.001141,	   18.205912,	   80.027111,	  -74.940886,	   31.795229,	  199.775315
    0.129125,	99.699\286.184,	19.551\356.134,	   49.999189,	   17.456006,	   80.147800,	  -69.950190,	   32.543183,	  204.474845
    0.129542,	99.699\293.684,	19.113\358.734,	   50.001285,	   16.565977,	   80.586236,	  -65.050824,	   33.435308,	  210.080231
    0.129958,	99.699\301.184,	18.365\ 1.528,	   50.000214,	   15.414253,	   81.334082,	  -60.344766,	   34.585961,	  217.309997
    0.130375,	99.699\308.683,	17.325\ 4.627,	   49.998895,	    8.053564,	   82.374450,	  -55.943885,	   41.945332,	  263.550287
    0.130792,	99.699\316.184,	16.019\ 8.201,	   50.000690,	   -1.#IND00,	   83.680230,	  -52.017168,	   -1.#IND00,	   -1.#IND00
    0.131208,	99.699\323.684,	14.485\12.479,	   49.999978,	   -1.#IND00,	   85.213731,	  -48.794859,	   -1.#IND00,	   -1.#IND00
    0.131625,	99.699\331.184,	12.779\17.869,	   49.999536,	   -1.#IND00,	   86.919489,	  -46.685729,	   -1.#IND00,	   -1.#IND00
    0.132042,	99.699\338.684,	10.982\25.059,	   50.000597,	   -1.#IND00,	   88.716922,	  -46.375002,	   -1.#IND00,	   -1.#IND00
    0.132458,	99.699\346.183,	 9.212\35.103,	   49.998886,	   -1.#IND00,	   90.486954,	  -48.919742,	   -1.#IND00,	   -1.#IND00
    0.132875,	99.699\353.684,	 7.680\49.676,	   50.001619,	   -1.#IND00,	   92.018933,	  -55.992289,	   -1.#IND00,	   -1.#IND00
    0.133292,	99.699\ 1.184,	 6.767\70.277,	   50.000153,	   -1.#IND00,	   92.932265,	  -69.093599,	   -1.#IND00,	   -1.#IND00
    0.133708,	99.699\ 8.684,	 6.855\94.174,	   49.998532,	   -1.#IND00,	   92.844040,	  -85.490828,	   -1.#IND00,	   -1.#IND00
    0.134125,	99.699\16.183,	 7.913\114.980,	   50.000836,	   -1.#IND00,	   91.785515,	  -98.796510,	   -1.#IND00,	   -1.#IND00
    0.134542,	99.699\23.684,	 9.570\130.223,	   50.000082,	   -1.#IND00,	   90.129196,	 -106.539182,	   -1.#IND00,	   -1.#IND00
    0.134958,	99.699\31.184,	11.474\141.086,	   49.999560,	   -1.#IND00,	   88.225602,	 -109.902590,	   -1.#IND00,	   -1.#IND00
    0.135375,	99.699\38.684,	13.405\149.056,	   50.000815,	   -1.#IND00,	   86.294219,	 -110.372571,	   -1.#IND00,	   -1.#IND00
    0.135792,	99.699\46.184,	15.210\155.221,	   49.998378,	   20.925850,	   84.488745,	 -109.037532,	   29.072528,	  182.668078
    0.136208,	99.699\53.684,	16.776\160.292,	   50.000894,	   31.647451,	   82.923101,	 -106.608851,	   18.353443,	  115.318080
    0.136625,	99.699\61.184,	18.051\164.463,	   50.001177,	   22.523458,	   81.647693,	 -103.278947,	   27.477719,	  172.647597
    0.137042,	99.699\68.684,	19.024\167.779,	   49.998615,	    4.224712,	   80.675072,	  -99.095822,	   45.773903,	  287.605910
    0.137458,	99.699\76.184,	19.690\170.473,	   50.000074,	   16.543839,	   80.009297,	  -94.289239,	   33.456235,	  210.211724
    0.137875,	99.699\83.684,	20.049\172.814,	   50.000343,	   38.714041,	   79.649973,	  -89.129995,	   11.286302,	   70.913925
    0.138292,	99.699\91.184,	20.104\175.017,	   49.999601,	   35.296056,	   79.595331,	  -83.833897,	   14.703545,	   92.385096
    0.138708,	99.699\98.684,	19.861\177.159,	   50.001017,	   29.424284,	   79.837886,	  -78.475397,	   20.576733,	  129.287426
    0.139125,	99.699\106.184,	19.340\179.215,	   49.999007,	   22.925726,	   80.359375,	  -73.031780,	   27.073282,	  170.106443
    0.139542,	99.699\113.684,	18.561\181.361,	   50.000587,	   16.960067,	   81.137684,	  -67.677162,	   33.040520,	  207.599708
    0.139958,	99.699\121.184,	17.538\183.979,	   50.000346,	   11.147719,	   82.160435,	  -62.795243,	   38.852626,	  244.118246
    0.140375,	99.699\128.684,	16.275\187.235,	   49.999182,	   -1.#IND00,	   83.424277,	  -58.551363,	   -1.#IND00,	   -1.#IND00
    0.140792,	99.699\136.184,	14.784\191.116,	   50.000428,	   -1.#IND00,	   84.914766,	  -54.932504,	   -1.#IND00,	   -1.#IND00
    0.141208,	99.699\143.684,	13.110\195.834,	   50.000069,	   -1.#IND00,	   86.588862,	  -52.150269,	   -1.#IND00,	   -1.#IND00
    0.141625,	99.699\151.184,	11.325\201.977,	   49.999586,	   -1.#IND00,	   88.374177,	  -50.793532,	   -1.#IND00,	   -1.#IND00
    0.142042,	99.699\158.684,	 9.537\210.621,	   50.000710,	   -1.#IND00,	   90.162156,	  -51.936983,	   -1.#IND00,	   -1.#IND00
    0.142458,	99.699\166.183,	 7.883\223.038,	   49.999026,	   -1.#IND00,	   91.815571,	  -56.854524,	   -1.#IND00,	   -1.#IND00
    0.142875,	99.699\173.684,	 6.577\240.642,	   50.000555,	   -1.#IND00,	   93.122407,	  -66.958251,	   -1.#IND00,	   -1.#IND00
    0.143292,	99.699\181.184,	 6.012\263.718,	   50.000505,	   -1.#IND00,	   93.687385,	  -82.534746,	   -1.#IND00,	   -1.#IND00
    0.143708,	99.699\188.684,	 6.478\287.087,	   49.999141,	   -1.#IND00,	   93.221254,	  -98.403763,	   -1.#IND00,	   -1.#IND00
    0.144125,	99.699\196.183,	 7.750\304.961,	   50.000246,	   -1.#IND00,	   91.948599,	 -108.777193,	   -1.#IND00,	   -1.#IND00
    0.144542,	99.699\203.683,	 9.422\317.281,	   50.000166,	   -1.#IND00,	   90.277336,	 -113.597966,	   -1.#IND00,	   -1.#IND00
    0.144958,	99.699\211.184,	11.213\325.978,	   49.999712,	   -1.#IND00,	   88.486444,	 -114.794863,	   -1.#IND00,	   -1.#IND00
    0.145375,	99.699\218.684,	12.987\332.317,	   50.000639,	   -1.#IND00,	   86.712495,	 -113.633422,	   -1.#IND00,	   -1.#IND00
    0.145792,	99.699\226.184,	14.670\337.025,	   49.998801,	   20.561972,	   85.028695,	 -110.841468,	   29.436829,	  184.957050
    0.146208,	99.699\233.684,	16.183\340.836,	   50.000090,	   34.076721,	   83.515809,	 -107.152366,	   15.923369,	  100.049475
    0.146625,	99.699\241.184,	17.462\344.169,	   50.000903,	   27.690646,	   82.236985,	 -102.985111,	   22.310257,	  140.179478
    0.147042,	99.699\248.684,	18.483\347.040,	   49.999345,	   15.702907,	   81.216196,	  -98.356389,	   34.296438,	  215.490874
    0.147458,	99.699\256.184,	19.234\349.510,	   50.000076,	   14.548323,	   80.464654,	  -93.326882,	   35.451752,	  222.749926
    0.147875,	99.699\263.684,	19.705\351.759,	   50.000142,	   34.119672,	   79.993488,	  -88.074982,	   15.880470,	   99.779932
    0.148292,	99.699\271.184,	19.881\354.003,	   49.999421,	   30.897276,	   79.818376,	  -82.819734,	   19.102145,	  120.022312
    0.148708,	99.699\278.684,	19.743\356.395,	   50.000827,	   27.379904,	   79.955787,	  -77.711278,	   22.620924,	  142.131453
    0.149125,	99.699\286.184,	19.292\358.850,	   49.999437,	   23.352276,	   80.407205,	  -72.666225,	   26.647161,	  167.429049
    0.149542,	99.699\293.684,	18.542\ 1.342,	   50.000098,	   19.019913,	   81.156649,	  -67.658004,	   30.980185,	  194.654239
    0.149958,	99.699\301.184,	17.518\ 4.108,	   50.000417,	   13.750373,	   82.180517,	  -62.924835,	   36.250044,	  227.765742
    0.150375,	99.699\308.684,	16.243\ 7.344,	   49.999552,	   -1.#IND00,	   83.456273,	  -58.660071,	   -1.#IND00,	   -1.#IND00
    0.150792,	99.699\316.183,	14.744\11.165,	   50.000107,	   -1.#IND00,	   84.955207,	  -54.981373,	   -1.#IND00,	   -1.#IND00
    0.151208,	99.699\323.684,	13.067\15.816,	   50.000134,	   -1.#IND00,	   86.631636,	  -52.132706,	   -1.#IND00,	   -1.#IND00
    0.151625,	99.699\331.184,	11.281\21.801,	   49.999667,	   -1.#IND00,	   88.418404,	  -50.617461,	   -1.#IND00,	   -1.#IND00
    0.152042,	99.699\338.684,	 9.492\30.193,	   50.000394,	   -1.#IND00,	   90.207243,	  -51.509572,	   -1.#IND00,	   -1.#IND00
    0.152458,	99.699\346.184,	 7.859\42.552,	   49.999242,	   -1.#IND00,	   91.840116,	  -56.368245,	   -1.#IND00,	   -1.#IND00
    0.152875,	99.699\353.683,	 6.611\60.416,	   50.000179,	   -1.#IND00,	   93.087528,	  -66.732414,	   -1.#IND00,	   -1.#IND00
    0.153292,	99.699\ 1.184,	 6.127\83.688,	   50.000491,	   -1.#IND00,	   93.572258,	  -82.504085,	   -1.#IND00,	   -1.#IND00
    0.153708,	99.699\ 8.684,	 6.692\106.959,	   49.999504,	   -1.#IND00,	   93.006627,	  -98.275711,	   -1.#IND00,	   -1.#IND00
    0.154125,	99.699\16.184,	 8.114\124.533,	   50.000158,	   -1.#IND00,	   91.585110,	 -108.349274,	   -1.#IND00,	   -1.#IND00
