[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
	TIME		V-local		P-local		P-remote		V-local		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	    0.006753,	   90.000002,	    0.006752,	   90.000002,	   -1.#IND00,	   -1.#IND00,	    0.000000,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.052458,	  286.869994,	  271.221711,	  286.864609,	  271.221740,	   50.276159,	   50.881908,	    0.005385,	   -0.000029,	   -0.605749,	   -3.806033
    0.052875,	  292.289260,	  278.558778,	  292.283773,	  278.558807,	   50.630938,	   51.342379,	    0.005487,	   -0.000028,	   -0.711441,	   -4.470114
    0.053292,	  297.435351,	  285.773629,	  297.429767,	  285.773657,	   49.139076,	   48.622915,	    0.005585,	   -0.000028,	    0.516161,	    3.243133
    0.053708,	  302.155596,	  292.889191,	  302.149921,	  292.889219,	   49.771428,	   48.547474,	    0.005675,	   -0.000028,	    1.223954,	    7.690332
    0.054125,	  306.325793,	  299.932826,	  306.320038,	  299.932853,	   50.247952,	   49.045528,	    0.005756,	   -0.000027,	    1.202424,	    7.555051
    0.054542,	  309.855786,	  306.934830,	  309.849961,	  306.934857,	   50.612373,	   49.509784,	    0.005825,	   -0.000027,	    1.102589,	    6.927769
    0.054958,	  312.696755,	  313.926649,	  312.690874,	  313.926676,	   49.204101,	   49.949001,	    0.005881,	   -0.000027,	   -0.744900,	   -4.680343
    0.055375,	  314.845063,	  320.939041,	  314.839139,	  320.939069,	   49.768308,	   50.382553,	    0.005924,	   -0.000027,	   -0.614245,	   -3.859415
    0.055792,	  316.337696,	  328.001638,	  316.331741,	  328.001665,	   50.219670,	   50.829478,	    0.005955,	   -0.000028,	   -0.609808,	   -3.831535
    0.056208,	  317.252548,	  335.141544,	  317.246574,	  335.141572,	   50.605122,	   51.298698,	    0.005974,	   -0.000028,	   -0.693577,	   -4.357870
    0.056625,	  317.706372,	  342.381602,	  317.700388,	  342.381630,	   49.238832,	   48.891945,	    0.005984,	   -0.000029,	    0.346888,	    2.179559
    0.057042,	  317.848623,	  349.738910,	  317.842634,	  349.738939,	   49.770389,	   48.548595,	    0.005988,	   -0.000029,	    1.221794,	    7.676757
