[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.074125,	97.523\15.104,	 3.970\28.297,	   50.894131,	   -1.#IND00,	   93.553705,	  -13.192720,	   -1.#IND00,	   -1.#IND00
    0.074542,	97.662\22.799,	 3.485\38.004,	   48.758492,	   11.556891,	   94.176933,	  -15.205545,	   37.201601,	  233.744547
    0.074958,	97.852\30.489,	 3.147\52.067,	   48.512104,	   75.896373,	   94.705427,	  -21.578237,	  -27.384269,	 -172.060434
    0.075375,	98.086\38.163,	 3.037\70.087,	   51.366638,	  117.730959,	   95.048951,	  -31.923727,	  -66.364321,	 -416.979321
    0.075792,	98.351\45.814,	 3.261\89.437,	   51.139632,	  103.275432,	   95.090705,	  -43.623449,	  -52.135800,	 -327.578887
    0.076208,	98.639\53.438,	 3.863\106.314,	   48.820056,	   72.736551,	   94.776176,	  -52.875138,	  -23.916494,	 -150.271764
    0.076625,	98.932\61.033,	 4.711\119.517,	   48.630700,	   63.317310,	   94.220902,	  -58.484097,	  -14.686610,	  -92.278689
    0.077042,	99.206\68.595,	 5.645\130.133,	   51.720440,	   48.169259,	   93.560862,	  -61.538272,	    3.551181,	   22.312730
    0.077458,	99.441\76.128,	 6.599\138.844,	   51.524267,	   -1.#IND00,	   92.841820,	  -62.715677,	   -1.#IND00,	   -1.#IND00
    0.077875,	99.625\83.640,	 7.542\145.913,	   48.992981,	   -1.#IND00,	   92.082519,	  -62.272886,	   -1.#IND00,	   -1.#IND00
    0.078292,	99.754\91.139,	 8.441\151.634,	   48.550701,	   -1.#IND00,	   91.312687,	  -60.494942,	   -1.#IND00,	   -1.#IND00
    0.078708,	99.826\98.632,	 9.246\156.512,	   51.589266,	   -1.#IND00,	   90.579831,	  -57.879877,	   -1.#IND00,	   -1.#IND00
    0.079125,	99.839\106.130,	 9.903\161.022,	   51.522857,	   -1.#IND00,	   89.935946,	  -54.892018,	   -1.#IND00,	   -1.#IND00
    0.079542,	99.802\113.639,	10.392\165.088,	   48.895508,	   -1.#IND00,	   89.410067,	  -51.448202,	   -1.#IND00,	   -1.#IND00
    0.079958,	99.744\121.160,	10.725\168.371,	   47.817083,	   -1.#IND00,	   89.018611,	  -47.211757,	   -1.#IND00,	   -1.#IND00
    0.080375,	99.697\128.681,	10.908\171.111,	   50.193928,	   -1.#IND00,	   88.789493,	  -42.429432,	   -1.#IND00,	   -1.#IND00
    0.080792,	99.678\136.193,	10.932\173.849,	   50.220509,	   -1.#IND00,	   88.745373,	  -37.655992,	   -1.#IND00,	   -1.#IND00
    0.081208,	99.679\143.692,	10.790\176.800,	   48.433263,	   -1.#IND00,	   88.888731,	  -33.107603,	   -1.#IND00,	   -1.#IND00
    0.081625,	99.688\151.182,	10.479\179.908,	   48.142997,	   -1.#IND00,	   89.209200,	  -28.725717,	   -1.#IND00,	   -1.#IND00
    0.082042,	99.699\158.667,	10.009\183.093,	   50.682823,	   -1.#IND00,	   89.689672,	  -24.425695,	   -1.#IND00,	   -1.#IND00
    0.082458,	99.704\166.153,	 9.398\186.797,	   50.699508,	   -1.#IND00,	   90.306423,	  -20.643583,	   -1.#IND00,	   -1.#IND00
    0.082875,	99.705\173.653,	 8.664\191.709,	   49.165255,	   -1.#IND00,	   91.040501,	  -18.056166,	   -1.#IND00,	   -1.#IND00
    0.083292,	99.705\181.170,	 7.813\197.800,	   48.772461,	   -1.#IND00,	   91.892531,	  -16.630163,	   -1.#IND00,	   -1.#IND00
    0.083708,	99.711\188.692,	 6.866\204.981,	   50.375029,	   -1.#IND00,	   92.845244,	  -16.289345,	   -1.#IND00,	   -1.#IND00
    0.084125,	99.717\196.203,	 5.904\214.141,	   51.790108,	   -1.#IND00,	   93.812589,	  -17.937161,	   -1.#IND00,	   -1.#IND00
    0.084542,	99.714\203.699,	 5.059\226.834,	   50.015611,	   -1.#IND00,	   94.654721,	  -23.134674,	   -1.#IND00,	   -1.#IND00
    0.084958,	99.702\211.189,	 4.505\244.228,	   48.660092,	   63.047519,	   95.197762,	  -33.039704,	  -14.387427,	  -90.398866
    0.085375,	99.691\218.680,	 4.384\264.895,	   49.650535,	   81.526510,	   95.307244,	  -46.214427,	  -31.875975,	 -200.282654
    0.085792,	99.683\226.176,	 4.720\284.898,	   51.304425,	   83.111609,	   94.963081,	  -58.722043,	  -31.807184,	 -199.850429
    0.086208,	99.682\233.676,	 5.471\300.967,	   49.910720,	   39.545447,	   94.211214,	  -67.291218,	   10.365273,	   65.126932
    0.086625,	99.691\241.178,	 6.499\312.556,	   48.555507,	   -1.#IND00,	   93.192124,	  -71.377478,	   -1.#IND00,	   -1.#IND00
    0.087042,	99.710\248.683,	 7.625\321.129,	   49.618729,	   -1.#IND00,	   92.084851,	  -72.446007,	   -1.#IND00,	   -1.#IND00
    0.087458,	99.725\256.185,	 8.737\327.870,	   51.695821,	   -1.#IND00,	   90.987764,	  -71.685483,	   -1.#IND00,	   -1.#IND00
    0.087875,	99.722\263.685,	 9.782\333.285,	   50.533401,	   -1.#IND00,	   89.939966,	  -69.600810,	   -1.#IND00,	   -1.#IND00
    0.088292,	99.703\271.185,	10.735\337.579,	   48.786087,	   -1.#IND00,	   88.968039,	  -66.393842,	   -1.#IND00,	   -1.#IND00
    0.088708,	99.687\278.686,	11.580\340.996,	   49.145794,	   -1.#IND00,	   88.106762,	  -62.309608,	   -1.#IND00,	   -1.#IND00
    0.089125,	99.684\286.187,	12.278\344.065,	   51.072622,	   -1.#IND00,	   87.405516,	  -57.877917,	   -1.#IND00,	   -1.#IND00
    0.089542,	99.689\293.686,	12.794\347.061,	   50.394701,	   -1.#IND00,	   86.894228,	  -53.375597,	   -1.#IND00,	   -1.#IND00
    0.089958,	99.695\301.184,	13.119\349.847,	   49.046204,	   -1.#IND00,	   86.575411,	  -48.663580,	   -1.#IND00,	   -1.#IND00
    0.090375,	99.701\308.681,	13.249\352.461,	   49.316550,	   -1.#IND00,	   86.451680,	  -43.779974,	   -1.#IND00,	   -1.#IND00
    0.090792,	99.706\316.178,	13.178\355.131,	   51.121749,	   -1.#IND00,	   86.528508,	  -38.953539,	   -1.#IND00,	   -1.#IND00
    0.091208,	99.707\323.677,	12.898\358.022,	   50.553628,	   -1.#IND00,	   86.808437,	  -34.345289,	   -1.#IND00,	   -1.#IND00
    0.091625,	99.702\331.181,	12.411\ 1.203,	   49.273105,	   -1.#IND00,	   87.291478,	  -30.021418,	   -1.#IND00,	   -1.#IND00
    0.092042,	99.698\338.689,	11.725\ 4.582,	   49.271146,	   -1.#IND00,	   87.972291,	  -25.893053,	   -1.#IND00,	   -1.#IND00
    0.092458,	99.696\346.191,	10.867\ 8.268,	   50.703641,	   -1.#IND00,	   88.829626,	  -22.077080,	   -1.#IND00,	   -1.#IND00
    0.092875,	99.697\353.688,	 9.873\12.805,	   50.218232,	   -1.#IND00,	   89.824549,	  -19.117096,	   -1.#IND00,	   -1.#IND00
    0.093292,	99.697\ 1.183,	 8.774\18.616,	   49.412070,	   -1.#IND00,	   90.922458,	  -17.432459,	   -1.#IND00,	   -1.#IND00
    0.093708,	99.696\ 8.681,	 7.617\26.159,	   49.621957,	   -1.#IND00,	   92.078828,	  -17.478226,	   -1.#IND00,	   -1.#IND00
    0.094125,	99.696\16.180,	 6.501\36.586,	   50.570249,	   -1.#IND00,	   93.194885,	  -20.405931,	   -1.#IND00,	   -1.#IND00
    0.094542,	99.696\23.681,	 5.593\51.484,	   50.289785,	   -1.#IND00,	   94.103053,	  -27.803461,	   -1.#IND00,	   -1.#IND00
    0.094958,	99.698\31.182,	 5.142\71.470,	   49.452855,	   -1.#IND00,	   94.555559,	  -40.287747,	   -1.#IND00,	   -1.#IND00
    0.095375,	99.702\38.685,	 5.348\93.421,	   49.555144,	   -1.#IND00,	   94.353827,	  -54.736328,	   -1.#IND00,	   -1.#IND00
    0.095792,	99.706\46.187,	 6.157\112.443,	   50.629093,	   -1.#IND00,	   93.548754,	  -66.256573,	   -1.#IND00,	   -1.#IND00
    0.096208,	99.704\53.686,	 7.381\126.722,	   50.539790,	   -1.#IND00,	   92.323111,	  -73.035886,	   -1.#IND00,	   -1.#IND00
    0.096625,	99.698\61.184,	 8.828\137.046,	   49.558367,	   -1.#IND00,	   90.870208,	  -75.862116,	   -1.#IND00,	   -1.#IND00
    0.097042,	99.693\68.683,	10.324\144.857,	   49.335908,	   -1.#IND00,	   89.369334,	  -76.174080,	   -1.#IND00,	   -1.#IND00
    0.097458,	99.694\76.183,	11.754\151.101,	   50.376184,	   -1.#IND00,	   87.939772,	  -74.917741,	   -1.#IND00,	   -1.#IND00
    0.097875,	99.697\83.683,	13.043\156.268,	   50.520587,	   -1.#IND00,	   86.654600,	  -72.584593,	   -1.#IND00,	   -1.#IND00
    0.098292,	99.699\91.183,	14.139\160.623,	   49.728113,	   -1.#IND00,	   85.560658,	  -69.439785,	   -1.#IND00,	   -1.#IND00
    0.098708,	99.700\98.683,	15.011\164.322,	   49.429714,	   -1.#IND00,	   84.689205,	  -65.638990,	   -1.#IND00,	   -1.#IND00
    0.099125,	99.702\106.183,	15.630\167.641,	   50.309282,	   -1.#IND00,	   84.072653,	  -61.457792,	   -1.#IND00,	   -1.#IND00
    0.099542,	99.703\113.683,	15.971\170.780,	   50.522719,	   -1.#IND00,	   83.732260,	  -57.097077,	   -1.#IND00,	   -1.#IND00
    0.099958,	99.700\121.184,	16.032\173.691,	   49.848090,	   -1.#IND00,	   83.668225,	  -52.506844,	   -1.#IND00,	   -1.#IND00
    0.100375,	99.697\128.685,	15.825\176.432,	   49.438964,	   -1.#IND00,	   83.872110,	  -47.747066,	   -1.#IND00,	   -1.#IND00
    0.100792,	99.696\136.186,	15.363\179.241,	   50.146865,	   -1.#IND00,	   84.333179,	  -43.054756,	   -1.#IND00,	   -1.#IND00
    0.101208,	99.698\143.685,	14.659\182.326,	   50.384718,	   -1.#IND00,	   85.038694,	  -38.641364,	   -1.#IND00,	   -1.#IND00
    0.101625,	99.700\151.183,	13.728\185.884,	   49.906535,	   -1.#IND00,	   85.971139,	  -34.701612,	   -1.#IND00,	   -1.#IND00
    0.102042,	99.700\158.682,	12.592\190.032,	   49.623263,	   -1.#IND00,	   87.107889,	  -31.349795,	   -1.#IND00,	   -1.#IND00
    0.102458,	99.699\166.183,	11.289\195.027,	   50.193470,	   -1.#IND00,	   88.410787,	  -28.844013,	   -1.#IND00,	   -1.#IND00
    0.102875,	99.699\173.683,	 9.885\201.546,	   50.286244,	   -1.#IND00,	   89.814121,	  -27.863155,	   -1.#IND00,	   -1.#IND00
    0.103292,	99.699\181.183,	 8.459\210.394,	   49.874835,	   -1.#IND00,	   91.240350,	  -29.210672,	   -1.#IND00,	   -1.#IND00
    0.103708,	99.700\188.684,	 7.122\222.590,	   49.684384,	   -1.#IND00,	   92.578122,	  -33.905653,	   -1.#IND00,	   -1.#IND00
    0.104125,	99.700\196.185,	 6.084\239.534,	   50.187242,	   -1.#IND00,	   93.616568,	  -43.349073,	   -1.#IND00,	   -1.#IND00
    0.104542,	99.700\203.685,	 5.636\261.122,	   50.376002,	   -1.#IND00,	   94.064196,	  -57.436986,	   -1.#IND00,	   -1.#IND00
    0.104958,	99.698\211.183,	 5.972\283.187,	   49.944787,	   -1.#IND00,	   93.726238,	  -72.003317,	   -1.#IND00,	   -1.#IND00
    0.105375,	99.697\218.683,	 6.970\300.922,	   49.601021,	   -1.#IND00,	   92.726713,	  -82.239262,	   -1.#IND00,	   -1.#IND00
    0.105792,	99.698\226.183,	 8.326\313.705,	   50.053023,	   -1.#IND00,	   91.371608,	  -87.522302,	   -1.#IND00,	   -1.#IND00
    0.106208,	99.699\233.684,	 9.822\322.843,	   50.386894,	   -1.#IND00,	   89.876942,	  -89.159298,	   -1.#IND00,	   -1.#IND00
    0.106625,	99.700\241.184,	11.334\329.509,	   50.048945,	   -1.#IND00,	   88.365997,	  -88.325411,	   -1.#IND00,	   -1.#IND00
    0.107042,	99.699\248.684,	12.763\334.665,	   49.633847,	   -1.#IND00,	   86.936105,	  -85.981694,	   -1.#IND00,	   -1.#IND00
    0.107458,	99.700\256.184,	14.043\338.900,	   50.002927,	   -1.#IND00,	   85.656878,	  -82.715888,	   -1.#IND00,	   -1.#IND00
    0.107875,	99.700\263.684,	15.125\342.521,	   50.358423,	   -1.#IND00,	   84.575284,	  -78.837792,	   -1.#IND00,	   -1.#IND00
    0.108292,	99.700\271.184,	15.977\345.706,	   50.101270,	   -1.#IND00,	   83.722297,	  -74.521827,	   -1.#IND00,	   -1.#IND00
    0.108708,	99.698\278.684,	16.583\348.524,	   49.676553,	   -1.#IND00,	   83.114445,	  -69.839809,	   -1.#IND00,	   -1.#IND00
    0.109125,	99.697\286.184,	16.930\351.155,	   49.931326,	   -1.#IND00,	   82.767576,	  -64.971228,	   -1.#IND00,	   -1.#IND00
    0.109542,	99.699\293.684,	17.002\353.809,	   50.282115,	   -1.#IND00,	   82.696627,	  -60.124943,	   -1.#IND00,	   -1.#IND00
    0.109958,	99.700\301.183,	16.793\356.517,	   50.138753,	   -1.#IND00,	   82.906526,	  -55.333931,	   -1.#IND00,	   -1.#IND00
    0.110375,	99.700\308.683,	16.308\359.322,	   49.761380,	   -1.#IND00,	   83.392011,	  -50.638478,	   -1.#IND00,	   -1.#IND00
    0.110792,	99.699\316.184,	15.558\ 2.353,	   49.949547,	   -1.#IND00,	   84.140549,	  -46.169716,	   -1.#IND00,	   -1.#IND00
    0.111208,	99.699\323.684,	14.565\ 5.764,	   50.226534,	   -1.#IND00,	   85.133600,	  -42.080280,	   -1.#IND00,	   -1.#IND00
    0.111625,	99.699\331.183,	13.356\ 9.796,	   50.101917,	   -1.#IND00,	   86.342878,	  -38.612376,	   -1.#IND00,	   -1.#IND00
    0.112042,	99.699\338.684,	11.967\14.713,	   49.806820,	   -1.#IND00,	   87.731610,	  -36.029780,	   -1.#IND00,	   -1.#IND00
    0.112458,	99.699\346.184,	10.452\20.907,	   49.980139,	   -1.#IND00,	   89.246638,	  -34.723238,	   -1.#IND00,	   -1.#IND00
    0.112875,	99.699\353.684,	 8.906\29.279,	   50.176121,	   -1.#IND00,	   90.793257,	  -35.595172,	   -1.#IND00,	   -1.#IND00
    0.113292,	99.699\ 1.183,	 7.469\41.206,	   50.063181,	   -1.#IND00,	   92.229542,	  -40.022479,	   -1.#IND00,	   -1.#IND00
    0.113708,	99.699\ 8.683,	 6.355\58.166,	   49.842840,	   -1.#IND00,	   93.344019,	  -49.482983,	   -1.#IND00,	   -1.#IND00
    0.114125,	99.699\16.183,	 5.862\80.120,	   49.921448,	   -1.#IND00,	   93.836831,	  -63.936242,	   -1.#IND00,	   -1.#IND00
    0.114542,	99.699\23.684,	 6.192\102.812,	   50.172165,	   -1.#IND00,	   93.507225,	  -79.128221,	   -1.#IND00,	   -1.#IND00
    0.114958,	99.699\31.184,	 7.231\121.136,	   50.122297,	   -1.#IND00,	   92.468713,	  -89.951769,	   -1.#IND00,	   -1.#IND00
    0.115375,	99.699\38.684,	 8.689\134.117,	   49.869772,	   -1.#IND00,	   91.009623,	  -95.433076,	   -1.#IND00,	   -1.#IND00
    0.115792,	99.699\46.184,	10.310\143.271,	   49.876083,	   -1.#IND00,	   89.388450,	  -97.087827,	   -1.#IND00,	   -1.#IND00
    0.116208,	99.699\53.684,	11.936\150.013,	   50.150152,	   -1.#IND00,	   87.763633,	  -96.328776,	   -1.#IND00,	   -1.#IND00
    0.116625,	99.699\61.184,	13.476\155.158,	   50.154995,	   -1.#IND00,	   86.222971,	  -93.974183,	   -1.#IND00,	   -1.#IND00
    0.117042,	99.699\68.684,	14.867\159.276,	   49.893398,	   -1.#IND00,	   84.831284,	  -90.592475,	   -1.#IND00,	   -1.#IND00
    0.117458,	99.698\76.184,	16.060\162.745,	   49.853068,	   -1.#IND00,	   83.638387,	  -86.561207,	   -1.#IND00,	   -1.#IND00
    0.117875,	99.699\83.684,	17.016\165.805,	   50.108900,	   -1.#IND00,	   82.682462,	  -82.121472,	   -1.#IND00,	   -1.#IND00
    0.118292,	99.700\91.184,	17.707\168.629,	   50.161382,	   -1.#IND00,	   81.992867,	  -77.445172,	   -1.#IND00,	   -1.#IND00
    0.118708,	99.699\98.684,	18.113\171.278,	   49.946704,	   -1.#IND00,	   81.586355,	  -72.594666,	   -1.#IND00,	   -1.#IND00
    0.119125,	99.699\106.184,	18.227\173.831,	   49.861985,	   -1.#IND00,	   81.472225,	  -67.647232,	   -1.#IND00,	   -1.#IND00
    0.119542,	99.699\113.684,	18.043\176.429,	   50.069090,	   -1.#IND00,	   81.655883,	  -62.745164,	   -1.#IND00,	   -1.#IND00
    0.119958,	99.699\121.184,	17.563\179.152,	   50.146143,	   -1.#IND00,	   82.136019,	  -57.968821,	   -1.#IND00,	   -1.#IND00
    0.120375,	99.699\128.684,	16.797\182.074,	   49.969285,	   -1.#IND00,	   82.901989,	  -53.390095,	   -1.#IND00,	   -1.#IND00
    0.120792,	99.699\136.184,	15.765\185.328,	   49.883327,	   -1.#IND00,	   83.933635,	  -49.143962,	   -1.#IND00,	   -1.#IND00
    0.121208,	99.699\143.684,	14.496\189.098,	   50.053817,	   -1.#IND00,	   85.202347,	  -45.414451,	   -1.#IND00,	   -1.#IND00
    0.121625,	99.699\151.184,	13.032\193.710,	   50.114029,	   -1.#IND00,	   86.666665,	  -42.526509,	   -1.#IND00,	   -1.#IND00
    0.122042,	99.699\158.683,	11.428\199.636,	   49.982299,	   -1.#IND00,	   88.271059,	  -40.952677,	   -1.#IND00,	   -1.#IND00
    0.122458,	99.699\166.184,	 9.761\207.558,	   49.922008,	   -1.#IND00,	   89.938284,	  -41.374843,	   -1.#IND00,	   -1.#IND00
    0.122875,	99.699\173.684,	 8.165\218.709,	   50.051052,	   -1.#IND00,	   91.534168,	  -45.024807,	   -1.#IND00,	   -1.#IND00
    0.123292,	99.699\181.184,	 6.866\234.787,	   50.083861,	   -1.#IND00,	   92.832777,	  -53.603431,	   -1.#IND00,	   -1.#IND00
    0.123708,	99.699\188.684,	 6.188\256.368,	   49.970541,	   -1.#IND00,	   93.510857,	  -67.683987,	   -1.#IND00,	   -1.#IND00
    0.124125,	99.699\196.183,	 6.402\279.766,	   49.903277,	   -1.#IND00,	   93.297127,	  -83.583026,	   -1.#IND00,	   -1.#IND00
    0.124542,	99.699\203.684,	 7.431\299.220,	   50.030053,	   -1.#IND00,	   92.268356,	  -95.535958,	   -1.#IND00,	   -1.#IND00
    0.124958,	99.699\211.184,	 8.954\313.091,	   50.098876,	   -1.#IND00,	   90.744837,	 -101.907088,	   -1.#IND00,	   -1.#IND00
    0.125375,	99.699\218.684,	10.697\322.703,	   49.995150,	   -1.#IND00,	   89.001833,	 -104.019440,	   -1.#IND00,	   -1.#IND00
    0.125792,	99.699\226.183,	12.476\329.627,	   49.888613,	   -1.#IND00,	   87.223202,	 -103.443881,	   -1.#IND00,	   -1.#IND00
    0.126208,	99.699\233.684,	14.173\334.913,	   50.006462,	   -1.#IND00,	   85.525679,	 -101.229328,	   -1.#IND00,	   -1.#IND00
    0.126625,	99.699\241.184,	15.718\339.135,	   50.104195,	   -1.#IND00,	   83.981757,	  -97.950915,	   -1.#IND00,	   -1.#IND00
    0.127042,	99.699\248.684,	17.055\342.658,	   50.017206,	   -1.#IND00,	   82.644378,	  -93.974634,	   -1.#IND00,	   -1.#IND00
    0.127458,	99.699\256.184,	18.145\345.721,	   49.898035,	   -1.#IND00,	   81.553467,	  -89.537634,	   -1.#IND00,	   -1.#IND00
    0.127875,	99.699\263.684,	18.959\348.486,	   49.987330,	   -1.#IND00,	   80.739407,	  -84.802509,	   -1.#IND00,	   -1.#IND00
    0.128292,	99.699\271.184,	19.473\351.095,	   50.087112,	   -1.#IND00,	   80.225952,	  -79.911838,	   -1.#IND00,	   -1.#IND00
    0.128708,	99.699\278.684,	19.672\353.624,	   50.034268,	   -1.#IND00,	   80.027111,	  -74.940886,	   -1.#IND00,	   -1.#IND00
    0.129125,	99.699\286.184,	19.551\356.134,	   49.914158,	   -1.#IND00,	   80.147800,	  -69.950190,	   -1.#IND00,	   -1.#IND00
    0.129542,	99.699\293.684,	19.113\358.734,	   49.975564,	   -1.#IND00,	   80.586236,	  -65.050824,	   -1.#IND00,	   -1.#IND00
    0.129958,	99.699\301.184,	18.365\ 1.528,	   50.072728,	   -1.#IND00,	   81.334082,	  -60.344766,	   -1.#IND00,	   -1.#IND00
    0.130375,	99.699\308.683,	17.325\ 4.627,	   50.037052,	   -1.#IND00,	   82.374450,	  -55.943885,	   -1.#IND00,	   -1.#IND00
    0.130792,	99.699\316.184,	16.019\ 8.201,	   49.931674,	   -1.#IND00,	   83.680230,	  -52.017168,	   -1.#IND00,	   -1.#IND00
    0.131208,	99.699\323.684,	14.485\12.479,	   49.981833,	   -1.#IND00,	   85.213731,	  -48.794859,	   -1.#IND00,	   -1.#IND00
    0.131625,	99.699\331.184,	12.779\17.869,	   50.053354,	   -1.#IND00,	   86.919489,	  -46.685729,	   -1.#IND00,	   -1.#IND00
    0.132042,	99.699\338.684,	10.982\25.059,	   50.027099,	   -1.#IND00,	   88.716922,	  -46.375002,	   -1.#IND00,	   -1.#IND00
    0.132458,	99.699\346.183,	 9.212\35.103,	   49.947345,	   -1.#IND00,	   90.486954,	  -48.919742,	   -1.#IND00,	   -1.#IND00
    0.132875,	99.699\353.684,	 7.680\49.676,	   49.991130,	   -1.#IND00,	   92.018933,	  -55.992289,	   -1.#IND00,	   -1.#IND00
    0.133292,	99.699\ 1.184,	 6.767\70.277,	   50.045872,	   -1.#IND00,	   92.932265,	  -69.093599,	   -1.#IND00,	   -1.#IND00
    0.133708,	99.699\ 8.684,	 6.855\94.174,	   50.015756,	   -1.#IND00,	   92.844040,	  -85.490828,	   -1.#IND00,	   -1.#IND00
    0.134125,	99.699\16.183,	 7.913\114.980,	   49.946325,	   -1.#IND00,	   91.785515,	  -98.796510,	   -1.#IND00,	   -1.#IND00
    0.134542,	99.699\23.684,	 9.570\130.223,	   49.975499,	   -1.#IND00,	   90.129196,	 -106.539182,	   -1.#IND00,	   -1.#IND00
    0.134958,	99.699\31.184,	11.474\141.086,	   50.044050,	   -1.#IND00,	   88.225602,	 -109.902590,	   -1.#IND00,	   -1.#IND00
    0.135375,	99.699\38.684,	13.405\149.056,	   50.032800,	   -1.#IND00,	   86.294219,	 -110.372571,	   -1.#IND00,	   -1.#IND00
    0.135792,	99.699\46.184,	15.210\155.221,	   49.949692,	   -1.#IND00,	   84.488745,	 -109.037532,	   -1.#IND00,	   -1.#IND00
    0.136208,	99.699\53.684,	16.776\160.292,	   49.964177,	   -1.#IND00,	   82.923101,	 -106.608851,	   -1.#IND00,	   -1.#IND00
    0.136625,	99.699\61.184,	18.051\164.463,	   50.037622,	   -1.#IND00,	   81.647693,	 -103.278947,	   -1.#IND00,	   -1.#IND00
    0.137042,	99.699\68.684,	19.024\167.779,	   50.037535,	   -1.#IND00,	   80.675072,	  -99.095822,	   -1.#IND00,	   -1.#IND00
    0.137458,	99.699\76.184,	19.690\170.473,	   49.960734,	   -1.#IND00,	   80.009297,	  -94.289239,	   -1.#IND00,	   -1.#IND00
    0.137875,	99.699\83.684,	20.049\172.814,	   49.962106,	   -1.#IND00,	   79.649973,	  -89.129995,	   -1.#IND00,	   -1.#IND00
    0.138292,	99.699\91.184,	20.104\175.017,	   50.024231,	   -1.#IND00,	   79.595331,	  -83.833897,	   -1.#IND00,	   -1.#IND00
    0.138708,	99.699\98.684,	19.861\177.159,	   50.039592,	   -1.#IND00,	   79.837886,	  -78.475397,	   -1.#IND00,	   -1.#IND00
    0.139125,	99.699\106.184,	19.340\179.215,	   49.972409,	   -1.#IND00,	   80.359375,	  -73.031780,	   -1.#IND00,	   -1.#IND00
    0.139542,	99.699\113.684,	18.561\181.361,	   49.962624,	   -1.#IND00,	   81.137684,	  -67.677162,	   -1.#IND00,	   -1.#IND00
    0.139958,	99.699\121.184,	17.538\183.979,	   50.016978,	   -1.#IND00,	   82.160435,	  -62.795243,	   -1.#IND00,	   -1.#IND00
    0.140375,	99.699\128.684,	16.275\187.235,	   50.033473,	   -1.#IND00,	   83.424277,	  -58.551363,	   -1.#IND00,	   -1.#IND00
    0.140792,	99.699\136.184,	14.784\191.116,	   49.977133,	   -1.#IND00,	   84.914766,	  -54.932504,	   -1.#IND00,	   -1.#IND00
    0.141208,	99.699\143.684,	13.110\195.834,	   49.972579,	   -1.#IND00,	   86.588862,	  -52.150269,	   -1.#IND00,	   -1.#IND00
    0.141625,	99.699\151.184,	11.325\201.977,	   50.012471,	   -1.#IND00,	   88.374177,	  -50.793532,	   -1.#IND00,	   -1.#IND00
    0.142042,	99.699\158.684,	 9.537\210.621,	   50.023732,	   -1.#IND00,	   90.162156,	  -51.936983,	   -1.#IND00,	   -1.#IND00
    0.142458,	99.699\166.183,	 7.883\223.038,	   49.980532,	   -1.#IND00,	   91.815571,	  -56.854524,	   -1.#IND00,	   -1.#IND00
    0.142875,	99.699\173.684,	 6.577\240.642,	   49.979420,	   -1.#IND00,	   93.122407,	  -66.958251,	   -1.#IND00,	   -1.#IND00
    0.143292,	99.699\181.184,	 6.012\263.718,	   50.013425,	   -1.#IND00,	   93.687385,	  -82.534746,	   -1.#IND00,	   -1.#IND00
    0.143708,	99.699\188.684,	 6.478\287.087,	   50.018081,	   -1.#IND00,	   93.221254,	  -98.403763,	   -1.#IND00,	   -1.#IND00
    0.144125,	99.699\196.183,	 7.750\304.961,	   49.986325,	   -1.#IND00,	   91.948599,	 -108.777193,	   -1.#IND00,	   -1.#IND00
    0.144542,	99.699\203.683,	 9.422\317.281,	   49.973447,	   -1.#IND00,	   90.277336,	 -113.597966,	   -1.#IND00,	   -1.#IND00
    0.144958,	99.699\211.184,	11.213\325.978,	   50.006332,	   -1.#IND00,	   88.486444,	 -114.794863,	   -1.#IND00,	   -1.#IND00
    0.145375,	99.699\218.684,	12.987\332.317,	   50.023652,	   -1.#IND00,	   86.712495,	 -113.633422,	   -1.#IND00,	   -1.#IND00
    0.145792,	99.699\226.184,	14.670\337.025,	   49.991860,	   -1.#IND00,	   85.028695,	 -110.841468,	   -1.#IND00,	   -1.#IND00
    0.146208,	99.699\233.684,	16.183\340.836,	   49.971203,	   -1.#IND00,	   83.515809,	 -107.152366,	   -1.#IND00,	   -1.#IND00
    0.146625,	99.699\241.184,	17.462\344.169,	   50.001791,	   -1.#IND00,	   82.236985,	 -102.985111,	   -1.#IND00,	   -1.#IND00
    0.147042,	99.699\248.684,	18.483\347.040,	   50.021748,	   -1.#IND00,	   81.216196,	  -98.356389,	   -1.#IND00,	   -1.#IND00
    0.147458,	99.699\256.184,	19.234\349.510,	   49.997674,	   -1.#IND00,	   80.464654,	  -93.326882,	   -1.#IND00,	   -1.#IND00
    0.147875,	99.699\263.684,	19.705\351.759,	   49.975105,	   -1.#IND00,	   79.993488,	  -88.074982,	   -1.#IND00,	   -1.#IND00
    0.148292,	99.699\271.184,	19.881\354.003,	   49.995300,	   -1.#IND00,	   79.818376,	  -82.819734,	   -1.#IND00,	   -1.#IND00
    0.148708,	99.699\278.684,	19.743\356.395,	   50.018156,	   -1.#IND00,	   79.955787,	  -77.711278,	   -1.#IND00,	   -1.#IND00
    0.149125,	99.699\286.184,	19.292\358.850,	   50.002072,	   -1.#IND00,	   80.407205,	  -72.666225,	   -1.#IND00,	   -1.#IND00
    0.149542,	99.699\293.684,	18.542\ 1.342,	   49.978278,	   -1.#IND00,	   81.156649,	  -67.658004,	   -1.#IND00,	   -1.#IND00
