[mea_500kV_1]同期数据---kV/kA		同期电压类型：A相-相电压
TIME		V-local		V-remote		f-local		f-remote		Delta-V		Delta-a		Delta-f		Delta-w
    0.000000,	 0.007\90.000,	 0.001\90.000,	   -1.#IND00,	   -1.#IND00,	    0.005324,	    0.000000,	   -1.#IND00,	   -1.#IND00
    0.033708,	169.748\293.885,	143.164\270.097,	   47.467134,	   51.235995,	   26.584408,	   23.787155,	   -3.768861,	  -23.680452
    0.034125,	173.880\300.558,	148.266\277.334,	   48.346019,	   52.003834,	   25.613806,	   23.223083,	   -3.657815,	  -22.982731
    0.034542,	177.387\307.176,	153.166\284.350,	   49.167031,	   49.131638,	   24.220550,	   22.826519,	    0.035392,	    0.222376
    0.034958,	180.228\313.790,	157.717\291.188,	   49.920304,	   47.100037,	   22.510988,	   22.601609,	    2.820267,	   17.720257
    0.035375,	182.396\320.448,	161.800\297.900,	   50.663384,	   48.016146,	   20.595951,	   22.547803,	    2.647238,	   16.633087
    0.035792,	183.917\327.199,	165.326\304.536,	   51.420609,	   48.845750,	   18.591084,	   22.662623,	    2.574859,	   16.178314
    0.036208,	184.861\334.086,	168.240\311.148,	   52.205356,	   49.598368,	   16.621734,	   22.938724,	    2.606988,	   16.380187
    0.036625,	185.342\341.145,	170.520\317.785,	   47.168638,	   50.346239,	   14.822124,	   23.360674,	   -3.177601,	  -19.965457
    0.037042,	185.502\348.402,	172.179\324.495,	   47.476408,	   51.094266,	   13.322209,	   23.906904,	   -3.617858,	  -22.731670
    0.037458,	185.508\355.875,	173.272\331.323,	   48.346376,	   51.856549,	   12.236018,	   24.551922,	   -3.510174,	  -22.055070
    0.037875,	185.546\ 3.571,	173.886\338.307,	   49.164074,	   51.084662,	   11.660134,	   25.264080,	   -1.920588,	  -12.067410
    0.038292,	185.810\11.479,	174.142\345.478,	   49.914320,	   47.102384,	   11.667912,	   26.000548,	    2.811936,	   17.667916
    0.038708,	186.480\19.569,	174.186\352.860,	   50.655398,	   48.009243,	   12.293714,	   26.709084,	    2.646155,	   16.626283
    0.039125,	187.716\27.798,	174.189\ 0.463,	   51.416424,	   48.841262,	   13.526826,	   27.334930,	    2.575162,	   16.180220
    0.039542,	189.637\36.109,	174.328\ 8.283,	   52.208108,	   49.596667,	   15.309208,	   27.826686,	    2.611440,	   16.408164
    0.039958,	192.310\44.439,	174.779\16.298,	   47.627143,	   50.341916,	   17.530865,	   28.140859,	   -2.714774,	  -17.057426
    0.040375,	195.738\52.721,	175.703\24.473,	   47.593142,	   51.092659,	   20.034629,	   28.248118,	   -3.499517,	  -21.988113
    0.040792,	199.863\60.895,	177.228\32.754,	   48.483257,	   51.860265,	   22.634579,	   28.141340,	   -3.377008,	  -21.218364
    0.041208,	204.577\68.917,	179.434\41.079,	   49.259705,	   52.706788,	   25.143242,	   27.838272,	   -3.447083,	  -21.658662
    0.041625,	209.740\76.758,	182.350\49.382,	   49.929204,	   47.169925,	   27.390477,	   27.375498,	    2.759279,	   17.337060
    0.042042,	215.175\84.403,	185.947\57.602,	   50.540723,	   48.141598,	   29.228867,	   26.800970,	    2.399125,	   15.074145
    0.042458,	220.691\91.856,	190.144\65.688,	   51.130642,	   48.961118,	   30.546371,	   26.167682,	    2.169523,	   13.631517
    0.042875,	226.101\99.130,	194.821\73.603,	   51.701449,	   49.651065,	   31.279894,	   25.526782,	    2.050384,	   12.882940
    0.043292,	231.236\106.250,	199.820\81.327,	   47.923059,	   50.283598,	   31.415888,	   24.922830,	   -2.360538,	  -14.831701
    0.043708,	235.944\113.248,	204.967\88.857,	   48.160374,	   50.883814,	   30.977084,	   24.391237,	   -2.723440,	  -17.111875
    0.044125,	240.103\120.159,	210.088\96.201,	   48.789897,	   51.452972,	   30.014421,	   23.958239,	   -2.663075,	  -16.732595
    0.044542,	243.623\127.023,	215.016\103.381,	   49.379875,	   50.814660,	   28.607519,	   23.641830,	   -1.434784,	   -9.015016
    0.044958,	246.462\133.878,	219.598\110.426,	   49.933136,	   47.877466,	   26.864159,	   23.451769,	    2.055670,	   12.916155
    0.045375,	248.616\140.760,	223.709\117.369,	   50.480894,	   48.535833,	   24.906820,	   23.391300,	    1.945061,	   12.221177
    0.045792,	250.119\147.708,	227.255\124.249,	   51.045592,	   49.142562,	   22.864363,	   23.459481,	    1.903030,	   11.957090
    0.046208,	251.046\154.754,	230.177\131.103,	   51.636673,	   49.701888,	   20.868571,	   23.651486,	    1.934785,	   12.156612
    0.046625,	251.510\161.926,	232.456\137.969,	   48.263656,	   50.250249,	   19.054552,	   23.956888,	   -1.986593,	  -12.482131
    0.047042,	251.659\169.246,	234.106\144.887,	   48.158161,	   50.805492,	   17.553102,	   24.359432,	   -2.647331,	  -16.633671
    0.047458,	251.664\176.726,	235.184\151.889,	   48.789284,	   51.377540,	   16.480172,	   24.837477,	   -2.588256,	  -16.262492
    0.047875,	251.712\184.370,	235.783\159.006,	   49.380856,	   52.003608,	   15.929405,	   25.364679,	   -2.622751,	  -16.479233
    0.048292,	251.993\192.170,	236.026\166.262,	   49.934620,	   47.874178,	   15.966785,	   25.908481,	    2.060442,	   12.946138
    0.048708,	252.685\200.105,	236.066\173.674,	   50.482145,	   48.536721,	   16.618991,	   26.430985,	    1.945424,	   12.223458
    0.049125,	253.940\208.141,	236.072\181.249,	   51.045839,	   49.143309,	   17.867223,	   26.892263,	    1.902531,	   11.953952
    0.049542,	255.870\216.240,	236.224\188.984,	   51.634673,	   49.700467,	   19.646945,	   27.255731,	    1.934207,	   12.152978
    0.049958,	258.541\224.355,	236.692\196.863,	   48.597267,	   50.249991,	   21.848844,	   27.491606,	   -1.652724,	  -10.384372
    0.050375,	261.958\232.439,	237.632\204.859,	   48.222230,	   50.805154,	   24.325255,	   27.580354,	   -2.582924,	  -16.228987
    0.050792,	266.068\240.450,	239.167\212.935,	   48.865303,	   51.374104,	   26.900916,	   27.515653,	   -2.508801,	  -15.763258
    0.051208,	270.768\248.353,	241.374\221.046,	   49.434667,	   52.003897,	   29.394186,	   27.306859,	   -2.569230,	  -16.142948
    0.051625,	275.918\256.122,	244.282\229.146,	   49.943056,	   47.917843,	   31.635855,	   26.976514,	    2.025212,	   12.724784
    0.052042,	281.347\263.746,	247.865\237.189,	   50.416524,	   48.609556,	   33.481793,	   26.556642,	    1.806968,	   11.353514
    0.052458,	286.865\271.222,	252.045\245.138,	   50.881908,	   49.211079,	   34.819164,	   26.084074,	    1.670828,	   10.498124
    0.052875,	292.284\278.559,	256.705\252.963,	   51.342379,	   49.735174,	   35.578565,	   25.596248,	    1.607205,	   10.098366
    0.053292,	297.430\285.774,	261.693\260.646,	   48.622915,	   50.218237,	   35.736430,	   25.127656,	   -1.595322,	  -10.023704
    0.053708,	302.150\292.889,	266.838\268.182,	   48.547474,	   50.687337,	   35.312312,	   24.707463,	   -2.139863,	  -13.445159
    0.054125,	306.320\299.933,	271.963\275.574,	   49.045528,	   51.143887,	   34.356709,	   24.358524,	   -2.098359,	  -13.184380
    0.054542,	309.850\306.935,	276.900\282.837,	   49.509784,	   51.617049,	   32.949522,	   24.097661,	   -2.107265,	  -13.240336
    0.054958,	312.691\313.927,	281.495\289.991,	   49.949001,	   48.324139,	   31.195456,	   23.935750,	    1.624862,	   10.209310
    0.055375,	314.839\320.939,	285.620\297.061,	   50.382553,	   48.845042,	   29.219552,	   23.877815,	    1.537511,	    9.660465
    0.055792,	316.332\328.002,	289.175\304.077,	   50.829478,	   49.321632,	   27.156386,	   23.924324,	    1.507846,	    9.474076
    0.056208,	317.247\335.142,	292.102\311.070,	   51.298698,	   49.764607,	   25.145071,	   24.071429,	    1.534092,	    9.638982
    0.056625,	317.700\342.382,	294.377\318.071,	   48.891945,	   50.198406,	   23.322938,	   24.310957,	   -1.306461,	   -8.208739
    0.057042,	317.843\349.739,	296.020\325.109,	   48.548595,	   50.638587,	   21.822249,	   24.629475,	   -2.089992,	  -13.131804
    0.057458,	317.847\357.224,	297.088\332.215,	   49.045127,	   51.092315,	   20.758612,	   25.008887,	   -2.047188,	  -12.862860
    0.057875,	317.900\ 4.837,	297.676\339.411,	   49.509536,	   51.591509,	   20.223676,	   25.426713,	   -2.081974,	  -13.081428
    0.058292,	318.190\12.574,	297.911\346.717,	   49.949199,	   48.326705,	   20.278433,	   25.856832,	    1.622494,	   10.194432
    0.058708,	318.894\20.417,	297.948\354.148,	   50.382565,	   48.845037,	   20.945349,	   26.269614,	    1.537529,	    9.660578
    0.059125,	320.160\28.342,	297.957\ 1.708,	   50.829700,	   49.322345,	   22.202323,	   26.634516,	    1.507355,	    9.470991
    0.059542,	322.094\36.316,	298.116\ 9.393,	   51.286020,	   49.763519,	   23.978100,	   26.922178,	    1.522501,	    9.566155
    0.059958,	324.725\44.297,	298.593\17.192,	   49.279852,	   50.187567,	   26.131622,	   27.104867,	   -0.907715,	   -5.703343
    0.060375,	328.009\52.247,	299.538\25.083,	   48.911515,	   50.612716,	   28.470698,	   27.164707,	   -1.701201,	  -10.688963
    0.060792,	331.857\60.134,	301.059\33.033,	   49.636779,	   51.014812,	   30.798364,	   27.101408,	   -1.378033,	   -8.658435
    0.061208,	336.146\67.935,	303.202\41.004,	   50.293649,	   51.376747,	   32.944029,	   26.930458,	   -1.083098,	   -6.805307
    0.061625,	340.730\75.635,	305.967\48.961,	   50.848690,	   48.752509,	   34.762353,	   26.674174,	    2.096181,	   13.170692
    0.062042,	345.442\83.229,	309.305\56.870,	   51.325447,	   49.448194,	   36.137112,	   26.359374,	    1.877253,	   11.795129
    0.062458,	350.126\90.719,	313.120\64.704,	   51.749754,	   50.059286,	   37.006659,	   26.015215,	    1.690467,	   10.621518
    0.062875,	354.649\98.114,	317.285\72.445,	   52.107373,	   50.573437,	   37.363936,	   25.668405,	    1.533936,	    9.638004
    0.063292,	358.869\105.425,	321.652\80.083,	   49.995427,	   51.037851,	   37.217038,	   25.342306,	   -1.042424,	   -6.549743
    0.063708,	362.645\112.673,	326.064\87.616,	   49.468692,	   51.472034,	   36.580286,	   25.057536,	   -2.003341,	  -12.587366
    0.064125,	365.876\119.880,	330.374\95.049,	   49.637140,	   51.851415,	   35.501428,	   24.830706,	   -2.214275,	  -13.912698
    0.064542,	368.517\127.067,	334.433\102.394,	   49.802200,	   52.205075,	   34.083683,	   24.672363,	   -2.402875,	  -15.097707
    0.064958,	370.572\134.254,	338.114\109.669,	   49.974208,	   49.356210,	   32.458454,	   24.585732,	    0.617998,	    3.882994
    0.065375,	372.076\141.462,	341.329\116.892,	   50.143721,	   49.572570,	   30.747036,	   24.569598,	    0.571151,	    3.588646
    0.065792,	373.081\148.706,	344.023\124.086,	   50.340139,	   49.765413,	   29.058010,	   24.620638,	    0.574726,	    3.611108
    0.066208,	373.672\156.001,	346.176\131.270,	   50.560562,	   49.949438,	   27.495611,	   24.731343,	    0.611123,	    3.839801
    0.066625,	373.955\163.356,	347.802\138.465,	   48.605665,	   50.112081,	   26.153316,	   24.890196,	   -1.506416,	   -9.465088
    0.067042,	374.039\170.776,	348.936\145.691,	   48.141047,	   50.284366,	   25.103601,	   25.085164,	   -2.143318,	  -13.466865
    0.067458,	374.041\178.266,	349.647\152.961,	   48.663940,	   50.437913,	   24.394034,	   25.304733,	   -1.773973,	  -11.146201
    0.067875,	374.079\185.822,	350.025\160.287,	   49.138427,	   50.526231,	   24.053785,	   25.535142,	   -1.387804,	   -8.719831
    0.068292,	374.257\193.437,	350.169\167.679,	   49.565970,	   48.029117,	   24.088049,	   25.758532,	    1.536853,	    9.656334
    0.068708,	374.655\201.096,	350.190\175.138,	   49.954923,	   48.508164,	   24.464723,	   25.957078,	    1.446759,	    9.090256
    0.069125,	375.324\208.783,	350.197\182.665,	   50.307342,	   48.946924,	   25.127012,	   26.117922,	    1.360417,	    8.547754
    0.069542,	376.298\216.484,	350.292\190.251,	   50.616360,	   49.344800,	   26.006086,	   26.233479,	    1.271560,	    7.989447
    0.069958,	377.574\224.184,	350.557\197.885,	   50.874778,	   49.715565,	   27.017691,	   26.299198,	    1.159213,	    7.283550
    0.070375,	379.124\231.869,	351.054\205.556,	   50.946207,	   50.066756,	   28.069582,	   26.313414,	    0.879452,	    5.525757
    0.070792,	380.900\239.527,	351.824\213.248,	   51.000498,	   50.384201,	   29.075434,	   26.279220,	    0.616296,	    3.872304
    0.071208,	382.842\247.150,	352.876\220.946,	   51.076072,	   50.669334,	   29.965578,	   26.204570,	    0.406738,	    2.555608
    0.071625,	384.877\254.733,	354.195\228.635,	   51.162020,	   50.907796,	   30.681536,	   26.098830,	    0.254225,	    1.597340
    0.072042,	386.917\262.275,	355.747\236.302,	   51.224814,	   51.001270,	   31.169945,	   25.972500,	    0.223543,	    1.404565
    0.072458,	388.871\269.776,	357.474\243.938,	   51.307301,	   51.092269,	   31.396447,	   25.837489,	    0.215032,	    1.351087
    0.072875,	390.676\277.242,	359.311\251.537,	   51.400225,	   51.172827,	   31.365469,	   25.705359,	    0.227398,	    1.428784
    0.073292,	392.289\284.680,	361.180\259.094,	   49.486636,	   51.223773,	   31.109085,	   25.585942,	   -1.737137,	  -10.914751
    0.073708,	393.673\292.098,	363.006\266.611,	   48.852027,	   51.292961,	   30.667584,	   25.486706,	   -2.440935,	  -15.336844
    0.074125,	394.808\299.504,	364.728\274.092,	   49.132511,	   51.334363,	   30.080505,	   25.412609,	   -2.201852,	  -13.834645
    0.074542,	395.693\306.908,	366.293\281.542,	   49.387479,	   51.305646,	   29.400267,	   25.366339,	   -1.918166,	  -12.052193
    0.074958,	396.344\314.316,	367.657\288.968,	   49.623011,	   48.852224,	   28.686646,	   25.347619,	    0.770787,	    4.842995
    0.075375,	396.791\321.734,	368.799\296.380,	   49.815525,	   49.078029,	   27.991970,	   25.353878,	    0.737496,	    4.633826
    0.075792,	397.066\329.167,	369.710\303.785,	   49.963186,	   49.290453,	   27.355952,	   25.382059,	    0.672733,	    4.226903
    0.076208,	397.209\336.619,	370.397\311.192,	   50.063973,	   49.489001,	   26.811848,	   25.427457,	    0.574972,	    3.612656
    0.076625,	397.268\344.089,	370.885\318.606,	   50.092477,	   49.655308,	   26.383728,	   25.483154,	    0.437169,	    2.746815
    0.077042,	397.283\351.575,	371.199\326.034,	   50.047956,	   49.806640,	   26.084039,	   25.541139,	    0.241317,	    1.516238
    0.077458,	397.283\359.074,	371.379\333.478,	   50.020759,	   49.927619,	   25.904325,	   25.595160,	    0.093140,	    0.585216
    0.077875,	397.289\ 6.581,	371.465\340.940,	   50.010396,	   49.994347,	   25.823045,	   25.640975,	    0.016048,	    0.100834
    0.078292,	397.309\14.092,	371.496\348.417,	   50.018661,	   50.060877,	   25.813249,	   25.675243,	   -0.042215,	   -0.265248
    0.078708,	397.339\21.603,	371.500\355.908,	   50.005360,	   50.064331,	   25.839519,	   25.695117,	   -0.058971,	   -0.370525
    0.079125,	397.364\29.110,	371.500\ 3.409,	   49.998063,	   50.062004,	   25.863847,	   25.700397,	   -0.063941,	   -0.401753
    0.079542,	397.367\36.610,	371.509\10.917,	   50.009708,	   50.066021,	   25.858044,	   25.693738,	   -0.056313,	   -0.353828
    0.079958,	397.354\44.108,	371.528\18.425,	   50.015515,	   50.045667,	   25.826143,	   25.683010,	   -0.030152,	   -0.189451
    0.080375,	397.341\51.607,	371.549\25.932,	   50.046385,	   50.038223,	   25.791537,	   25.674742,	    0.008162,	    0.051283
    0.080792,	397.337\59.107,	371.567\33.436,	   50.025430,	   50.037774,	   25.769530,	   25.670235,	   -0.012345,	   -0.077563
    0.081208,	397.342\66.607,	371.585\40.939,	   49.988873,	   50.023628,	   25.757286,	   25.667448,	   -0.034755,	   -0.218372
    0.081625,	397.360\74.108,	371.600\48.442,	   49.989329,	   50.023744,	   25.759491,	   25.666067,	   -0.034416,	   -0.216240
    0.082042,	397.392\81.608,	371.613\55.943,	   49.987123,	   49.999495,	   25.779536,	   25.665442,	   -0.012372,	   -0.077738
    0.082458,	397.423\89.108,	371.621\63.444,	   49.985891,	   49.983770,	   25.801368,	   25.664844,	    0.002122,	    0.013331
    0.082875,	397.422\96.608,	371.627\70.944,	   50.000632,	   49.996942,	   25.795129,	   25.664582,	    0.003690,	    0.023184
